"plantid","Plot","Year","detected","obs.alive","no.leaves","leaf.leng","flowering","no.umbels"
"3496_5_5J",5,2019,TRUE,TRUE,1,17,FALSE,NA
"3499_5_2G",5,2019,TRUE,TRUE,1,10,FALSE,NA
"3508_5_2I",5,2019,TRUE,TRUE,1,5.5,FALSE,NA
"3516_5_12C",5,2019,TRUE,TRUE,1,11,FALSE,NA
"3538_5_13C",5,2019,TRUE,TRUE,1,8,FALSE,NA
"3546_5_9F",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3560_5_3B",5,2019,TRUE,TRUE,1,10,FALSE,NA
"3566_5_13H",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3577_5_13G",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3592_5_7J",5,2019,TRUE,TRUE,1,17,TRUE,1
"3615_5_11J",5,2019,TRUE,TRUE,2,13,TRUE,1
"3622_5_5D",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3640_5_5G",5,2019,TRUE,TRUE,2,13,FALSE,NA
"3644_5_8H",5,2019,TRUE,TRUE,1,14.5,FALSE,NA
"3649_5_11A",5,2019,TRUE,TRUE,1,10.5,FALSE,NA
"3663_5_19I",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3677_5_13G",5,2019,FALSE,FALSE,NA,NA,NA,NA
"3679_5_17F",5,2019,TRUE,TRUE,1,12.5,FALSE,NA
"3684_5_7E",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3685_5_18B",5,2019,TRUE,TRUE,1,8,FALSE,NA
"3697_5_16G",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3706_5_5I",5,2019,TRUE,TRUE,2,17.5,FALSE,NA
"3708_5_6F",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3710_5_14H",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3713_5_19F",5,2019,TRUE,TRUE,1,11,FALSE,NA
"3714_5_7G",5,2019,FALSE,FALSE,NA,NA,NA,NA
"3803_5_8A",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3807_5_11H",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3810_5_8B",5,2019,TRUE,TRUE,1,12,FALSE,NA
"3811_5_16J",5,2019,TRUE,TRUE,1,10.5,FALSE,NA
"3817_5_17H",5,2019,TRUE,TRUE,1,12.5,FALSE,NA
"3820_5_3C",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3827_5_11C",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3833_5_16B",5,2019,TRUE,TRUE,1,10.5,FALSE,NA
"3836_5_9C",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3869_5_18E",5,2019,FALSE,FALSE,NA,NA,NA,NA
"3877_5_3J",5,2019,TRUE,TRUE,1,11.5,FALSE,NA
"3888_5_17I",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3896_5_10F",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3907_5_16B",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3941_5_7B",5,2019,TRUE,TRUE,1,11,FALSE,NA
"3984_5_15H",5,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3987_5_3H",5,2019,TRUE,TRUE,1,6,FALSE,NA
"3988_5_14C",5,2019,TRUE,TRUE,1,13,FALSE,NA
"3998_5_3H",5,2019,TRUE,TRUE,1,14.5,FALSE,NA
"3005_6_18E",6,2019,TRUE,TRUE,1,9,TRUE,1
"3008_6_4J",6,2019,TRUE,TRUE,1,21.5,FALSE,NA
"3070_6_4G",6,2019,TRUE,TRUE,4,16,TRUE,2
"3136_6_16B",6,2019,TRUE,TRUE,2,11.5,TRUE,2
"3140_6_18F",6,2019,TRUE,TRUE,2,14,TRUE,2
"3141_6_15E",6,2019,TRUE,TRUE,2,7.5,TRUE,1
"3142_6_19D",6,2019,TRUE,TRUE,2,13,TRUE,1
"3164_6_13A",6,2019,TRUE,TRUE,1,19,FALSE,NA
"3173_6_18F",6,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3179_6_5E",6,2019,TRUE,TRUE,2,21,TRUE,1
"3319_6_11A",6,2019,TRUE,TRUE,4,15.5,TRUE,1
"3345_6_12D",6,2019,TRUE,TRUE,4,13.5,TRUE,3
"3358_6_12D",6,2019,TRUE,TRUE,5,12,TRUE,3
"3360_6_12C",6,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3372_6_14G",6,2019,TRUE,TRUE,2,5,TRUE,1
"3373_6_14H",6,2019,TRUE,TRUE,1,17.5,FALSE,NA
"3374_6_18H",6,2019,TRUE,TRUE,1,15,FALSE,NA
"3400_6_8E",6,2019,TRUE,TRUE,3,14,TRUE,2
"3454_6_15H",6,2019,TRUE,TRUE,2,10.5,TRUE,1
"3455_6_11D",6,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3456_6_13B",6,2019,TRUE,TRUE,4,16,TRUE,1
"3465_6_17F",6,2019,TRUE,TRUE,1,12.5,TRUE,1
"3466_6_19B",6,2019,TRUE,TRUE,2,21,FALSE,NA
"3489_6_13B",6,2019,TRUE,TRUE,3,11,FALSE,NA
"3518_6_10I",6,2019,TRUE,TRUE,4,14.5,TRUE,3
"3541_6_18A",6,2019,TRUE,TRUE,2,13.5,FALSE,NA
"3570_6_19F",6,2019,TRUE,TRUE,1,6.5,TRUE,1
"3601_6_12B",6,2019,TRUE,TRUE,2,14,TRUE,1
"3630_6_16I",6,2019,TRUE,TRUE,2,12.5,TRUE,2
"3643_6_18H",6,2019,TRUE,TRUE,3,17,TRUE,1
"3648_6_16F",6,2019,TRUE,TRUE,1,14,TRUE,1
"3669_6_14E",6,2019,TRUE,TRUE,3,12,TRUE,2
"3825_6_12C",6,2019,TRUE,TRUE,2,15,TRUE,1
"3887_6_16D",6,2019,TRUE,TRUE,3,10,TRUE,2
"3916_6_7C",6,2019,TRUE,TRUE,3,21,TRUE,1
"3044_7_7D",7,2019,TRUE,TRUE,2,18,TRUE,1
"3069_7_1C",7,2019,TRUE,TRUE,2,17,TRUE,1
"3089_7_5I",7,2019,TRUE,TRUE,4,12,TRUE,3
"3100_7_9B",7,2019,TRUE,TRUE,3,13.5,TRUE,3
"3131_7_12F",7,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3150_7_13G",7,2019,TRUE,TRUE,2,17,FALSE,NA
"3176_7_18I",7,2019,TRUE,TRUE,1,10,FALSE,NA
"3177_7_15E",7,2019,TRUE,TRUE,3,11,FALSE,NA
"3296_7_9C",7,2019,TRUE,TRUE,5,10.5,TRUE,3
"3308_7_0I",7,2019,TRUE,TRUE,3,12,TRUE,2
"3327_7_1H",7,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3357_7_13G",7,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3368_7_7I",7,2019,TRUE,TRUE,2,14,TRUE,2
"3370_7_2A",7,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3375_7_3C",7,2019,TRUE,TRUE,2,20.5,FALSE,NA
"3398_7_9C",7,2019,TRUE,TRUE,2,15,TRUE,2
"3443_7_7A",7,2019,TRUE,TRUE,2,20,TRUE,2
"3446_7_16C",7,2019,TRUE,TRUE,2,13,FALSE,NA
"3447_7_15D",7,2019,TRUE,TRUE,3,15,FALSE,NA
"3450_7_4H",7,2019,TRUE,TRUE,2,10.5,TRUE,2
"3452_7_2E",7,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3453_7_0C",7,2019,TRUE,TRUE,2,20.5,TRUE,1
"3513_7_13C",7,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3636_7_3J",7,2019,TRUE,TRUE,1,20,FALSE,NA
"3688_7_7H",7,2019,TRUE,TRUE,3,12.5,TRUE,2
"3696_7_13D",7,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3866_7_10B",7,2019,TRUE,TRUE,1,10.5,TRUE,1
"3874_7_8C",7,2019,TRUE,TRUE,2,21.5,TRUE,1
"3915_7_1F",7,2019,TRUE,TRUE,2,15.5,TRUE,1
"3981_7_0D",7,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3994_7_9J",7,2019,TRUE,TRUE,6,17,TRUE,3
"3059_9_110.21",9,2019,TRUE,TRUE,1,9.5,FALSE,NA
"3143_9_140.95",9,2019,TRUE,TRUE,6,22,TRUE,3
"3183_9_130.19",9,2019,TRUE,TRUE,4,19,TRUE,1
"3442_9_130.08",9,2019,TRUE,TRUE,2,23,FALSE,NA
"3639_9_110.09",9,2019,TRUE,TRUE,3,21,TRUE,1
"3666_9_17H",9,2019,TRUE,TRUE,2,22,FALSE,NA
"3683_9_17H",9,2019,TRUE,TRUE,1,14.5,FALSE,NA
"3190_10_1B",10,2019,TRUE,TRUE,2,14,TRUE,1
"3353_10_5E",10,2019,TRUE,TRUE,2,15,TRUE,1
"3378_10_5D",10,2019,TRUE,TRUE,2,13.5,TRUE,1
"3547_10_4F",10,2019,TRUE,TRUE,3,16.5,TRUE,1
"3655_10_6B",10,2019,TRUE,TRUE,2,13,TRUE,2
"3670_10_4E",10,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3002_12_3B",12,2019,TRUE,TRUE,4,12,TRUE,2
"3049_12_15B",12,2019,TRUE,TRUE,2,10.5,FALSE,NA
"3129_12_15H",12,2019,TRUE,TRUE,1,11,FALSE,NA
"3130_12_3B",12,2019,TRUE,TRUE,1,6,FALSE,NA
"3131_12_13H",12,2019,TRUE,TRUE,1,7.5,FALSE,NA
"3132_12_18F",12,2019,TRUE,TRUE,2,5.5,FALSE,NA
"3133_12_5C",12,2019,TRUE,TRUE,2,8,FALSE,NA
"3134_12_13H",12,2019,TRUE,TRUE,1,8,FALSE,NA
"3135_12_7G",12,2019,TRUE,TRUE,3,10.5,TRUE,1
"3137_12_12G",12,2019,TRUE,TRUE,1,9,FALSE,NA
"3139_12_17A",12,2019,TRUE,TRUE,2,5.5,FALSE,NA
"3140_12_16C",12,2019,TRUE,TRUE,3,9,FALSE,NA
"3144_12_17A",12,2019,TRUE,TRUE,1,5.5,FALSE,NA
"3145_12_11D",12,2019,TRUE,TRUE,3,12.5,FALSE,NA
"3146_12_16B",12,2019,TRUE,TRUE,2,4.5,FALSE,NA
"3147_12_17B",12,2019,TRUE,TRUE,2,10.5,FALSE,NA
"3148_12_17D",12,2019,TRUE,TRUE,2,8,FALSE,NA
"3149_12_16C",12,2019,TRUE,TRUE,3,9,FALSE,NA
"3153_12_13E",12,2019,TRUE,TRUE,1,5,FALSE,NA
"3181_12_11B",12,2019,TRUE,TRUE,2,5,FALSE,NA
"3354_12_15G",12,2019,TRUE,TRUE,2,14,TRUE,1
"3366_12_15D",12,2019,TRUE,TRUE,4,13.5,TRUE,1
"3369_12_14C",12,2019,TRUE,TRUE,1,5.5,FALSE,NA
"3376_12_16E",12,2019,TRUE,TRUE,1,9,FALSE,NA
"3386_12_17D",12,2019,TRUE,TRUE,1,6.5,FALSE,NA
"3388_12_18E",12,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3394_12_16C",12,2019,TRUE,TRUE,1,6.5,FALSE,NA
"3395_12_17C",12,2019,TRUE,TRUE,1,10,FALSE,NA
"3439_12_14G",12,2019,TRUE,TRUE,1,6,FALSE,NA
"3444_12_13H",12,2019,TRUE,TRUE,1,7.5,FALSE,NA
"3445_12_10B",12,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3448_12_6F",12,2019,TRUE,TRUE,1,13,FALSE,NA
"3449_12_12B",12,2019,TRUE,TRUE,2,7.5,FALSE,NA
"3451_12_17D",12,2019,TRUE,TRUE,1,8,FALSE,NA
"3536_12_18A",12,2019,TRUE,TRUE,2,14,FALSE,NA
"3551_12_11H",12,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3578_12_15A",12,2019,TRUE,TRUE,3,11.5,TRUE,2
"3834_12_15C",12,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3876_12_11H",12,2019,TRUE,TRUE,4,14,TRUE,2
"3009_13_17J",13,2019,TRUE,TRUE,5,13.5,TRUE,1
"3018_13_10G",13,2019,TRUE,TRUE,4,15.5,TRUE,2
"3023_13_16G",13,2019,TRUE,TRUE,3,14,FALSE,NA
"3027_13_0C",13,2019,TRUE,TRUE,1,12,FALSE,NA
"3039_13_0E",13,2019,TRUE,TRUE,1,15,FALSE,NA
"3061_13_19E",13,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3079_13_9B",13,2019,TRUE,TRUE,4,13.5,TRUE,1
"3088_13_9B",13,2019,TRUE,TRUE,3,11.5,TRUE,1
"3108_13_12G",13,2019,TRUE,TRUE,2,12,TRUE,1
"3109_13_5I",13,2019,TRUE,TRUE,1,6,FALSE,NA
"3110_13_0I",13,2019,TRUE,TRUE,1,16,FALSE,NA
"3111_13_0I",13,2019,TRUE,TRUE,1,12,FALSE,NA
"3112_13_0J",13,2019,TRUE,TRUE,2,13,TRUE,1
"3113_13_6I",13,2019,TRUE,TRUE,1,2,FALSE,NA
"3115_13_11G",13,2019,TRUE,TRUE,1,6,FALSE,NA
"3117_13_16H",13,2019,TRUE,TRUE,1,10,FALSE,NA
"3118_13_11H",13,2019,TRUE,TRUE,2,6,TRUE,1
"3120_13_3H",13,2019,TRUE,TRUE,3,13,FALSE,NA
"3121_13_3F",13,2019,TRUE,TRUE,1,7,FALSE,NA
"3122_13_4F",13,2019,TRUE,TRUE,1,9,FALSE,NA
"3123_13_5H",13,2019,TRUE,TRUE,15,12,TRUE,5
"3126_13_17B",13,2019,TRUE,TRUE,2,16,FALSE,NA
"3128_13_13H",13,2019,TRUE,TRUE,5,13,TRUE,1
"3136_13_14A",13,2019,TRUE,TRUE,2,15,FALSE,NA
"3138_13_12A",13,2019,TRUE,TRUE,1,6.5,FALSE,NA
"3141_13_10A",13,2019,TRUE,TRUE,2,10,FALSE,NA
"3142_13_17A",13,2019,TRUE,TRUE,3,16,FALSE,NA
"3143_13_11A",13,2019,TRUE,TRUE,1,10,FALSE,NA
"3154_13_16J",13,2019,TRUE,TRUE,10,14,TRUE,1
"3155_13_5A",13,2019,TRUE,TRUE,3,11,TRUE,2
"3164_13_17C",13,2019,TRUE,TRUE,3,13,TRUE,1
"3167_13_12G",13,2019,TRUE,TRUE,1,10,FALSE,NA
"3178_13_2C",13,2019,TRUE,TRUE,1,11,FALSE,NA
"3179_13_15B",13,2019,TRUE,TRUE,2,9,FALSE,NA
"3180_13_17H",13,2019,TRUE,TRUE,2,15.5,FALSE,NA
"3183_13_15A",13,2019,TRUE,TRUE,2,15,FALSE,NA
"3187_13_1J",13,2019,TRUE,TRUE,4,15,TRUE,2
"3196_13_14A",13,2019,TRUE,TRUE,1,10,FALSE,NA
"3287_13_10H",13,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3333_13_12A",13,2019,TRUE,TRUE,2,8,TRUE,1
"3336_13_3C",13,2019,TRUE,TRUE,2,12,TRUE,1
"3355_13_16C",13,2019,TRUE,TRUE,1,15,FALSE,NA
"3356_13_15G",13,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3357_13_16J",13,2019,TRUE,TRUE,3,11.5,TRUE,1
"3358_13_16A",13,2019,TRUE,TRUE,3,15,FALSE,NA
"3359_13_14H",13,2019,TRUE,TRUE,1,13,FALSE,NA
"3367_13_3H",13,2019,TRUE,TRUE,2,11,TRUE,1
"3373_13_13J",13,2019,TRUE,TRUE,1,6.5,FALSE,NA
"3375_13_14F",13,2019,TRUE,TRUE,1,6,FALSE,NA
"3376_13_16F",13,2019,TRUE,TRUE,3,12.5,FALSE,NA
"3377_13_18D",13,2019,TRUE,TRUE,2,11.5,FALSE,NA
"3382_13_5C",13,2019,TRUE,TRUE,1,11,FALSE,NA
"3383_13_18I",13,2019,TRUE,TRUE,10,11,TRUE,3
"3384_13_6G",13,2019,TRUE,TRUE,2,12.5,FALSE,NA
"3385_13_16D",13,2019,TRUE,TRUE,3,13.5,TRUE,1
"3388_13_9H",13,2019,TRUE,TRUE,3,7,TRUE,1
"3389_13_16D",13,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3390_13_7F",13,2019,TRUE,TRUE,3,10,TRUE,1
"3391_13_7G",13,2019,TRUE,TRUE,1,12.5,FALSE,NA
"3392_13_18C",13,2019,TRUE,TRUE,3,9.5,FALSE,NA
"3393_13_18C",13,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3396_13_12B",13,2019,TRUE,TRUE,3,14.5,TRUE,1
"3397_13_17G",13,2019,TRUE,TRUE,4,14,TRUE,2
"3400_13_3H",13,2019,TRUE,TRUE,4,11,TRUE,3
"3419_13_16F",13,2019,TRUE,TRUE,1,12,FALSE,NA
"3420_13_18B",13,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3421_13_0C",13,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3422_13_0C",13,2019,TRUE,TRUE,1,9.5,FALSE,NA
"3428_13_0D",13,2019,TRUE,TRUE,2,5,TRUE,1
"3429_13_0D",13,2019,TRUE,TRUE,2,12,TRUE,1
"3431_13_0D",13,2019,TRUE,TRUE,2,18,FALSE,NA
"3433_13_3A",13,2019,TRUE,TRUE,3,10.5,TRUE,1
"3438_13_17A",13,2019,TRUE,TRUE,1,9,FALSE,NA
"3441_13_2B",13,2019,TRUE,TRUE,2,14,TRUE,2
"3478_13_16B",13,2019,TRUE,TRUE,2,7.5,FALSE,NA
"3480_13_16C",13,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3481_13_12F",13,2019,TRUE,TRUE,1,11,FALSE,NA
"3483_13_15D",13,2019,TRUE,TRUE,2,14,FALSE,NA
"3491_13_15E",13,2019,TRUE,TRUE,2,16,FALSE,NA
"3492_13_15C",13,2019,TRUE,TRUE,2,20,FALSE,NA
"3494_13_16D",13,2019,TRUE,TRUE,2,11.5,TRUE,1
"3497_13_17C",13,2019,TRUE,TRUE,1,8.5,TRUE,1
"3498_13_14D",13,2019,TRUE,TRUE,1,8,FALSE,NA
"3500_13_14C",13,2019,TRUE,TRUE,1,14.5,FALSE,NA
"3515_13_14G",13,2019,TRUE,TRUE,3,13,TRUE,1
"3535_13_18A",13,2019,TRUE,TRUE,1,11.5,FALSE,NA
"3558_13_0F",13,2019,TRUE,TRUE,1,14.5,FALSE,NA
"3565_13_19F",13,2019,TRUE,TRUE,2,13,TRUE,1
"3573_13_18D",13,2019,FALSE,FALSE,NA,NA,NA,NA
"3595_13_2F",13,2019,TRUE,TRUE,6,11,TRUE,2
"3604_13_2H",13,2019,TRUE,TRUE,5,14,TRUE,3
"3605_13_15F",13,2019,FALSE,FALSE,NA,NA,NA,NA
"3616_13_10B",13,2019,TRUE,TRUE,2,13,TRUE,1
"3617_13_19G",13,2019,TRUE,TRUE,3,14,FALSE,NA
"3620_13_12J",13,2019,TRUE,TRUE,4,9,TRUE,2
"3628_13_17D",13,2019,TRUE,TRUE,2,15.5,TRUE,1
"3638_13_8C",13,2019,TRUE,TRUE,2,11.5,TRUE,1
"3642_13_10G",13,2019,TRUE,TRUE,5,10,TRUE,2
"3658_13_11I",13,2019,TRUE,TRUE,2,10,FALSE,NA
"3675_13_13I",13,2019,TRUE,TRUE,3,13,TRUE,1
"3681_13_19D",13,2019,TRUE,TRUE,2,10,TRUE,1
"3694_13_9A",13,2019,TRUE,TRUE,2,6,TRUE,2
"3700_13_15D",13,2019,TRUE,TRUE,5,13.5,TRUE,3
"3701_13_19E",13,2019,TRUE,TRUE,2,9,TRUE,1
"3705_13_14H",13,2019,TRUE,TRUE,5,15,TRUE,1
"3709_13_4F",13,2019,FALSE,FALSE,NA,NA,NA,NA
"3823_13_18G",13,2019,TRUE,TRUE,2,11,TRUE,1
"3826_13_5A",13,2019,TRUE,TRUE,1,10,FALSE,NA
"3830_13_18C",13,2019,TRUE,TRUE,2,12.5,FALSE,NA
"3853_13_16A",13,2019,TRUE,TRUE,10,20.5,TRUE,1
"3980_13_0F",13,2019,TRUE,TRUE,3,14,TRUE,1
"3989_13_17A",13,2019,TRUE,TRUE,2,13,TRUE,1
"3_13_8H",13,2019,TRUE,TRUE,1,5,FALSE,NA
"7537_13_4C",13,2019,TRUE,TRUE,4,14,TRUE,2
"3032_14_6B",14,2019,TRUE,TRUE,4,9,TRUE,2
"3035_14_3B",14,2019,TRUE,TRUE,3,11,TRUE,1
"3058_14_2A",14,2019,TRUE,TRUE,2,7,FALSE,NA
"3066_14_17B",14,2019,TRUE,TRUE,3,17,FALSE,NA
"3084_14_12A",14,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3085_14_5B",14,2019,TRUE,TRUE,2,16,TRUE,1
"3086_14_9C",14,2019,TRUE,TRUE,2,11.5,TRUE,1
"3101_14_19D",14,2019,TRUE,TRUE,1,18.5,FALSE,NA
"3107_14_13A",14,2019,TRUE,TRUE,2,13,TRUE,1
"3118_14_17A",14,2019,TRUE,TRUE,2,17,FALSE,NA
"3149_14_19A",14,2019,TRUE,TRUE,1,12,TRUE,1
"3169_14_15A",14,2019,TRUE,TRUE,1,12,FALSE,NA
"3300_14_6B",14,2019,TRUE,TRUE,3,11,TRUE,1
"3326_14_4C",14,2019,TRUE,TRUE,2,11,FALSE,NA
"3340_14_4A",14,2019,TRUE,TRUE,1,8,FALSE,NA
"3346_14_19F",14,2019,TRUE,TRUE,1,10.5,FALSE,NA
"3350_14_2A",14,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3359_14_14C",14,2019,TRUE,TRUE,1,8,FALSE,NA
"3360_14_8D",14,2019,TRUE,TRUE,2,14,TRUE,1
"3361_14_9B",14,2019,TRUE,TRUE,1,12.5,FALSE,NA
"3362_14_8A",14,2019,TRUE,TRUE,2,12.5,TRUE,1
"3364_14_14H",14,2019,TRUE,TRUE,1,15,FALSE,NA
"3366_14_9C",14,2019,TRUE,TRUE,1,16,FALSE,NA
"3367_14_15H",14,2019,TRUE,TRUE,3,16,TRUE,2
"3370_14_16A",14,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3374_14_19G",14,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3378_14_16A",14,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3379_14_2A",14,2019,TRUE,TRUE,5,7,TRUE,2
"3380_14_5A",14,2019,TRUE,TRUE,2,11.5,FALSE,NA
"3381_14_5A",14,2019,TRUE,TRUE,1,9.5,FALSE,NA
"3382_14_4A",14,2019,TRUE,TRUE,1,12.5,FALSE,NA
"3383_14_3A",14,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3385_14_5D",14,2019,TRUE,TRUE,1,12.5,FALSE,NA
"3398_14_6A",14,2019,TRUE,TRUE,4,11.5,TRUE,1
"3417_14_9A",14,2019,TRUE,TRUE,1,12,FALSE,NA
"3440_14_19F",14,2019,TRUE,TRUE,1,7.5,FALSE,NA
"3459_14_1A",14,2019,TRUE,TRUE,1,10,FALSE,NA
"3460_14_7J",14,2019,TRUE,TRUE,5,22,TRUE,2
"3463_14_5B",14,2019,TRUE,TRUE,1,4,FALSE,NA
"3464_14_1B",14,2019,TRUE,TRUE,1,9,FALSE,NA
"3468_14_5C",14,2019,TRUE,TRUE,2,11,TRUE,1
"3469_14_3A",14,2019,TRUE,TRUE,2,10,TRUE,1
"3475_14_5D",14,2019,TRUE,TRUE,1,7,FALSE,NA
"3482_14_13B",14,2019,TRUE,TRUE,1,7,FALSE,NA
"3486_14_5A",14,2019,TRUE,TRUE,1,9.5,TRUE,1
"3487_14_6C",14,2019,TRUE,TRUE,2,11.5,FALSE,NA
"3493_14_12B",14,2019,TRUE,TRUE,1,5,FALSE,NA
"3495_14_1A",14,2019,TRUE,TRUE,1,17.5,FALSE,NA
"3526_14_14E",14,2019,TRUE,TRUE,2,16.5,FALSE,NA
"3528_14_19C",14,2019,TRUE,TRUE,1,6,FALSE,NA
"3530_14_19C",14,2019,TRUE,TRUE,2,11.5,FALSE,NA
"3551_14_18C",14,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3556_14_15H",14,2019,TRUE,TRUE,2,15.5,TRUE,1
"3575_14_19G",14,2019,TRUE,TRUE,3,7,TRUE,1
"3587_14_19C",14,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3607_14_10D",14,2019,TRUE,TRUE,2,15,FALSE,NA
"3626_14_3A",14,2019,TRUE,TRUE,2,9,TRUE,2
"3661_14_7I",14,2019,TRUE,TRUE,3,27.5,FALSE,NA
"3671_14_5C",14,2019,TRUE,TRUE,3,12,TRUE,2
"3689_14_4B",14,2019,TRUE,TRUE,1,9.5,FALSE,NA
"3712_14_19E",14,2019,TRUE,TRUE,1,12,FALSE,NA
"3816_14_6G",14,2019,TRUE,TRUE,3,15,TRUE,1
"3829_14_19D",14,2019,TRUE,TRUE,1,8,FALSE,NA
"3840_14_17F",14,2019,TRUE,TRUE,1,8,FALSE,NA
"3885_14_9D",14,2019,TRUE,TRUE,1,22.5,FALSE,NA
"3913_14_5E",14,2019,TRUE,TRUE,2,15.5,TRUE,1
"3926_14_5D",14,2019,TRUE,TRUE,7,13.5,TRUE,3
"3928_14_17B",14,2019,TRUE,TRUE,1,12,FALSE,NA
"3006_15_18B",15,2019,TRUE,TRUE,2,13,TRUE,1
"3014_15_9I",15,2019,TRUE,TRUE,4,13.5,FALSE,NA
"3017_15_7G",15,2019,TRUE,TRUE,2,11,TRUE,1
"3047_15_14J",15,2019,TRUE,TRUE,1,14,FALSE,NA
"3052_15_3J",15,2019,TRUE,TRUE,3,13,TRUE,1
"3063_15_1J",15,2019,TRUE,TRUE,1,15.5,FALSE,NA
"3065_15_2F",15,2019,TRUE,TRUE,10,18.5,TRUE,5
"3068_15_6I",15,2019,TRUE,TRUE,2,13.5,TRUE,2
"3083_15_7I",15,2019,TRUE,TRUE,1,17,TRUE,1
"3094_15_14D",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3095_15_6J",15,2019,TRUE,TRUE,3,18,TRUE,1
"3104_15_15J",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3112_15_15D",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3116_15_16C",15,2019,TRUE,TRUE,3,9.5,TRUE,2
"3156_15_19D",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3157_15_0J",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3177_15_6G",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3297_15_12I",15,2019,TRUE,TRUE,3,8,TRUE,2
"3303_15_10J",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3332_15_5J",15,2019,TRUE,TRUE,3,14,FALSE,NA
"3341_15_3H",15,2019,TRUE,TRUE,1,24.5,FALSE,NA
"3354_15_11B",15,2019,TRUE,TRUE,1,9.5,FALSE,NA
"3367_15_14B",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3368_15_14D",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3369_15_18D",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3371_15_14C",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3372_15_19C",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3377_15_14G",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3384_15_16I",15,2019,TRUE,TRUE,1,10,FALSE,NA
"3390_15_19C",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3391_15_16A",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3392_15_1I",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3393_15_0J",15,2019,TRUE,TRUE,2,19,FALSE,NA
"3395_15_16G",15,2019,TRUE,TRUE,1,11,TRUE,1
"3397_15_11F",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
"3399_15_10J",15,2019,TRUE,FALSE,NA,NA,FALSE,NA
