"year","plot","tag","plantid.seed","umbel.no","no.seeds","notes","No.leaves","Stalk_Height","Leaf.length","No.umbels","umbel.diam","Note","edited","plantid.demo","flowering.in.demo","coor.demo"
2023,10,7698,"7698_10_9D","2",8,"",3,65,24,2,"SOS",NA,FALSE,"7698_10_9D",TRUE,"9D"
2023,12,3049,"3049_12_16B","1",0,"",2,44,27,1,"6",NA,FALSE,"3049_12_15B",TRUE,"15B"
2023,12,3129,"3129_12_16J","1",14,"",4,34,19,1,"4",NA,FALSE,"3129_12_15H",TRUE,"15H"
2023,12,3131,"3131_12_15I","1",74,"",2,35,16.5,1,"5.5",NA,FALSE,"3131_12_13H",TRUE,"13H"
2023,12,3134,"3134_12_15I","1",54,"",4,49,23,2,"SOS",NA,FALSE,"3134_12_13H",TRUE,"13H"
2023,12,3134,"3134_12_15I","2",14,"",4,49,23,2,"SOS",NA,FALSE,"3134_12_13H",TRUE,"13H"
2023,12,3135,"3135_12_6F","1",88,"",2,41,15,1,"7",NA,FALSE,"3135_12_7G",TRUE,"7G"
2023,12,3147,"3147_12_17B","1",30,"",3,43,22,2,"SOS",NA,FALSE,"3147_12_17B",TRUE,"17B"
2023,12,3147,"3147_12_17B","2",64,"",3,43,22,2,"SOS",NA,FALSE,"3147_12_17B",TRUE,"17B"
2023,12,3395,"3395_12_18C","1",24,"",3,24,16,1,"8",NA,FALSE,"3395_12_17C",TRUE,"17C"
2023,12,3422,"3422_12_15I","1",78,"",3,37,10,3,"SOS",NA,FALSE,"3422_12_13H",TRUE,"13H"
2023,12,3422,"3422_12_15I","2",0,"",3,37,10,3,"SOS",NA,FALSE,"3422_12_13H",TRUE,"13H"
2023,12,3424,"3424_12_7G","1",94,"",4,41,18.5,2,"SOS",NA,FALSE,"3424_12_7H",TRUE,"7H"
2023,12,3424,"3424_12_7G","2",0,"",4,41,18.5,2,"SOS",NA,FALSE,"3424_12_7H",TRUE,"7H"
2023,12,3425,"3425_12_2H","1",26,"",3,28,17,2,"SOS",NA,FALSE,"3425_12_2I",TRUE,"2I"
2023,12,3425,"3425_12_2H","2",2,"",3,28,17,2,"SOS",NA,FALSE,"3425_12_2I",TRUE,"2I"
2023,12,3439,"3439_12_16I","1",22,"",2,32,17,1,"4.5",NA,FALSE,"3439_12_14G",TRUE,"14G"
2023,12,3445,"3445_12_10B","1",0,"",2,28,12,1,"5",NA,FALSE,"3445_12_10B",TRUE,"10B"
2023,12,3448,"3448_12_5E","1",132,"",4,60,15,2,"SOS",NA,FALSE,"3448_12_6F",TRUE,"6F"
2023,12,3448,"3448_12_5E","2",8,"",4,60,15,2,"SOS",NA,FALSE,"3448_12_6F",TRUE,"6F"
2023,12,3449,"3449_12_14B","1",86,"",5,43,16,3,"SOS",NA,FALSE,"3449_12_12B",TRUE,"12B"
2023,12,3449,"3449_12_14B","2",46,"",5,43,16,3,"SOS",NA,FALSE,"3449_12_12B",TRUE,"12B"
2023,12,3449,"3449_12_14B","3",0,"",5,43,16,3,"SOS",NA,FALSE,"3449_12_12B",TRUE,"12B"
2023,12,3536,"3536_12_19A","1",144,"",6,52,16,4,"SOS",NA,FALSE,"3536_12_18A",TRUE,"18A"
2023,12,3536,"3536_12_19A","2",148,"",6,52,16,4,"SOS",NA,FALSE,"3536_12_18A",TRUE,"18A"
2023,12,3536,"3536_12_19A","3",80,"",6,52,16,4,"SOS",NA,FALSE,"3536_12_18A",TRUE,"18A"
2023,12,3536,"3536_12_19A","4",2,"",6,52,16,4,"SOS",NA,FALSE,"3536_12_18A",TRUE,"18A"
2023,12,3551,"3551_12_12H","1",128,"",3,45,16,2,"SOS",NA,FALSE,"3551_12_11H",TRUE,"11H"
2023,12,3551,"3551_12_12H","2",0,"",3,45,16,2,"SOS",NA,FALSE,"3551_12_11H",TRUE,"11H"
2023,12,3578,"3578_12_17A","1",80,"",7,44,19.5,4,"SOS",NA,FALSE,"3578_12_15A",TRUE,"15A"
2023,12,3578,"3578_12_17A","2",72,"",7,44,19.5,4,"SOS",NA,FALSE,"3578_12_15A",TRUE,"15A"
2023,12,3578,"3578_12_17A","3",54,"",7,44,19.5,4,"SOS",NA,FALSE,"3578_12_15A",TRUE,"15A"
2023,12,3578,"3578_12_17A","4",0,"",7,44,19.5,4,"SOS",NA,FALSE,"3578_12_15A",TRUE,"15A"
2023,12,3761,"3761_12_16J","1",60,"",3,37,10,2,"SOS",NA,FALSE,"3761_12_14G",TRUE,"14G"
2023,12,3761,"3761_12_16J","2",6,"",3,37,10,2,"SOS",NA,FALSE,"3761_12_14G",TRUE,"14G"
2023,12,7530,"7530_12_13C","1",22,"",2,29,18,1,"5",NA,FALSE,"7530_12_12E",TRUE,"12E"
2023,12,7578,"7578_12_11B","1",2,"",6,46,17.5,4,"SOS",NA,FALSE,"7578_12_11B",TRUE,"11B"
2023,12,7578,"7578_12_11B","2",62,"",6,46,17.5,4,"SOS",NA,FALSE,"7578_12_11B",TRUE,"11B"
2023,12,7578,"7578_12_11B","3",76,"",6,46,17.5,4,"SOS",NA,FALSE,"7578_12_11B",TRUE,"11B"
2023,12,7578,"7578_12_11B","4",20,"",6,46,17.5,4,"SOS",NA,FALSE,"7578_12_11B",TRUE,"11B"
2023,13,3018,"3018_13_9G","1",70,"",6,32,12,5,"SOS",NA,FALSE,"3018_13_10G",TRUE,"10G"
2023,13,3018,"3018_13_9G","2",6,"",6,32,12,5,"SOS",NA,FALSE,"3018_13_10G",TRUE,"10G"
2023,13,3018,"3018_13_9G","3",30,"",6,32,12,5,"SOS",NA,FALSE,"3018_13_10G",TRUE,"10G"
2023,13,3018,"3018_13_9G","4",60,"",6,32,12,5,"SOS",NA,FALSE,"3018_13_10G",TRUE,"10G"
2023,13,3018,"3018_13_9G","5",44,"",6,32,12,5,"SOS",NA,FALSE,"3018_13_10G",TRUE,"10G"
2023,13,3026,"3026_13_3E","1",46,"",3,25,15.5,1,"3",NA,FALSE,"3026_13_3E",TRUE,"3E"
2023,13,3088,"3088_13_9B","1",0,"",5,28,8.5,3,"SOS",NA,FALSE,"3088_13_9B",TRUE,"9B"
2023,13,3088,"3088_13_9B","2",10,"",5,28,8.5,3,"SOS",NA,FALSE,"3088_13_9B",TRUE,"9B"
2023,13,3088,"3088_13_9B","3",34,"",5,28,8.5,3,"SOS",NA,FALSE,"3088_13_9B",TRUE,"9B"
2023,13,3119,"3119_13_9H","1",30,"",6,24,13,4,"SOS",NA,FALSE,"3119_13_9H",TRUE,"9H"
2023,13,3119,"3119_13_9H","2",4,"",6,24,13,4,"SOS",NA,FALSE,"3119_13_9H",TRUE,"9H"
2023,13,3119,"3119_13_9H","3",0,"",6,24,13,4,"SOS",NA,FALSE,"3119_13_9H",TRUE,"9H"
2023,13,3119,"3119_13_9H","4",0,"",6,24,13,4,"SOS",NA,FALSE,"3119_13_9H",TRUE,"9H"
2023,13,3119,"3119_13_9H","5",0,"",6,24,13,4,"SOS",NA,FALSE,"3119_13_9H",TRUE,"9H"
2023,13,3120,"3120_13_2H","1",58,"",7,39,16,5,"SOS",NA,FALSE,"3120_13_3H",TRUE,"3H"
2023,13,3120,"3120_13_2H","2",60,"",7,39,16,5,"SOS",NA,FALSE,"3120_13_3H",TRUE,"3H"
2023,13,3120,"3120_13_2H","3",12,"",7,39,16,5,"SOS",NA,FALSE,"3120_13_3H",TRUE,"3H"
2023,13,3120,"3120_13_2H","4",0,"",7,39,16,5,"SOS",NA,FALSE,"3120_13_3H",TRUE,"3H"
2023,13,3120,"3120_13_2H","5",0,"",7,39,16,5,"SOS",NA,FALSE,"3120_13_3H",TRUE,"3H"
2023,13,3123,"3123_13_5H","1",136,"",11,39,13,9,"SOS",NA,FALSE,"3123_13_5H",TRUE,"5H"
2023,13,3123,"3123_13_5H","2",146,"",11,39,13,9,"SOS",NA,FALSE,"3123_13_5H",TRUE,"5H"
2023,13,3123,"3123_13_5H","3",104,"",11,39,13,9,"SOS",NA,FALSE,"3123_13_5H",TRUE,"5H"
2023,13,3123,"3123_13_5H","4",84,"",11,39,13,9,"SOS",NA,FALSE,"3123_13_5H",TRUE,"5H"
2023,13,3123,"3123_13_5H","5",112,"",11,39,13,9,"SOS",NA,FALSE,"3123_13_5H",TRUE,"5H"
2023,13,3123,"3123_13_5H","6",102,"",11,39,13,9,"SOS",NA,FALSE,"3123_13_5H",TRUE,"5H"
2023,13,3123,"3123_13_5H","7",0,"",11,39,13,9,"SOS",NA,FALSE,"3123_13_5H",TRUE,"5H"
2023,13,3123,"3123_13_5H","8",0,"",11,39,13,9,"SOS",NA,FALSE,"3123_13_5H",TRUE,"5H"
2023,13,3123,"3123_13_5H","9",0,"",11,39,13,9,"SOS",NA,FALSE,"3123_13_5H",TRUE,"5H"
2023,13,3155,"3155_13_7A","1",386,"",5,59,18.5,3,"SOS",NA,FALSE,"3155_13_5A",TRUE,"5A"
2023,13,3155,"3155_13_7A","2",0,"",5,59,18.5,3,"SOS",NA,FALSE,"3155_13_5A",TRUE,"5A"
2023,13,3155,"3155_13_7A","3",0,"",5,59,18.5,3,"SOS",NA,FALSE,"3155_13_5A",TRUE,"5A"
2023,13,3178,"3178_13_1D","1",54,"",3,33,13,2,"SOS",NA,FALSE,"3178_13_2C",TRUE,"2C"
2023,13,3178,"3178_13_1D","2",8,"",3,33,13,2,"SOS",NA,FALSE,"3178_13_2C",TRUE,"2C"
2023,13,3187,"3187_13_0J","1",42,"",7,45.5,14,4,"SOS",NA,FALSE,"3187_13_1J",TRUE,"1J"
2023,13,3187,"3187_13_0J","2",10,"",7,45.5,14,4,"SOS",NA,FALSE,"3187_13_1J",TRUE,"1J"
2023,13,3187,"3187_13_0J","3",0,"",7,45.5,14,4,"SOS",NA,FALSE,"3187_13_1J",TRUE,"1J"
2023,13,3336,"3336_13_3B","1",66,"",4,34,10,4,"SOS",NA,FALSE,"3336_13_3C",TRUE,"3C"
2023,13,3336,"3336_13_3B","2",36,"",4,34,10,4,"SOS",NA,FALSE,"3336_13_3C",TRUE,"3C"
2023,13,3336,"3336_13_3B","3",28,"",4,34,10,4,"SOS",NA,FALSE,"3336_13_3C",TRUE,"3C"
2023,13,3336,"3336_13_3B","4",0,"",4,34,10,4,"SOS",NA,FALSE,"3336_13_3C",TRUE,"3C"
2023,13,3367,"3367_13_3J","1",96,"",5,35,15,4,"SOS",NA,FALSE,"3367_13_3H",TRUE,"3H"
2023,13,3367,"3367_13_3J","2",88,"",5,35,15,4,"SOS",NA,FALSE,"3367_13_3H",TRUE,"3H"
2023,13,3367,"3367_13_3J","3",0,"",5,35,15,4,"SOS",NA,FALSE,"3367_13_3H",TRUE,"3H"
2023,13,3367,"3367_13_3J","4",0,"",5,35,15,4,"SOS",NA,FALSE,"3367_13_3H",TRUE,"3H"
2023,13,3382,"3382_13_5B","1",0,"",4,29,5,2,"SOS",NA,FALSE,"3382_13_5C",TRUE,"5C"
2023,13,3382,"3382_13_5B","2",18,"",4,29,5,2,"SOS",NA,FALSE,"3382_13_5C",TRUE,"5C"
2023,13,3384,"3384_13_6G","1",10,"",2,12,17.5,1,"2.5",NA,FALSE,"3384_13_6G",TRUE,"6G"
2023,13,3390,"3390_13_8G","1",164,"",4,28,13,2,"SOS",NA,FALSE,"3390_13_7G",TRUE,"7G"
2023,13,3390,"3390_13_8G","2",164,"",4,28,13,2,"SOS",NA,FALSE,"3390_13_7G",TRUE,"7G"
2023,13,3391,"3391_13_8G","1",134,"",3,38,13,2,"SOS","y-coordinate changed based on 2023 note (was K)",TRUE,"3391_13_7G",TRUE,"7G"
2023,13,3391,"3391_13_8G","2",4,"",3,38,13,2,"SOS","y-coordinate changed based on 2023 note (was K)",TRUE,"3391_13_7G",TRUE,"7G"
2023,13,3400,"3400_13_3J","1",24,"",4,30,17,2,"SOS",NA,FALSE,"3400_13_3H",TRUE,"3H"
2023,13,3400,"3400_13_3J","2",2,"",4,30,17,2,"SOS",NA,FALSE,"3400_13_3H",TRUE,"3H"
2023,13,3421,"3421_13_0C","1",84,"",2,28,17,2,"SOS",NA,FALSE,"3421_13_0C",TRUE,"0C"
2023,13,3421,"3421_13_0C","2",0,"",2,28,17,2,"SOS",NA,FALSE,"3421_13_0C",TRUE,"0C"
2023,13,3422,"3422_13_0C","1",18,"",2,30,16.5,1,"6",NA,FALSE,"3422_13_0C",TRUE,"0C"
2023,13,3427,"3427_13_7H","1",48,"",4,30,16,3,"SOS",NA,FALSE,"3427_13_6I",TRUE,"6I"
2023,13,3427,"3427_13_7H","2",52,"",4,30,16,3,"SOS",NA,FALSE,"3427_13_6I",TRUE,"6I"
2023,13,3427,"3427_13_7H","3",44,"",4,30,16,3,"SOS",NA,FALSE,"3427_13_6I",TRUE,"6I"
2023,13,3428,"3428_13_0D","1",0,"",NA,24,NA,1,NA,NA,FALSE,"3428_13_0D",TRUE,"0D"
2023,13,3429,"3429_13_0D","1",116,"",5,39,14,2,"SOS",NA,FALSE,"3429_13_0D",TRUE,"0D"
2023,13,3429,"3429_13_0D","2",0,"",5,39,14,2,"SOS",NA,FALSE,"3429_13_0D",TRUE,"0D"
2023,13,3431,"3431_13_0D","1",30,"",6,41,17,5,"SOS",NA,FALSE,"3431_13_0D",TRUE,"0D"
2023,13,3431,"3431_13_0D","2",42,"",6,41,17,5,"SOS",NA,FALSE,"3431_13_0D",TRUE,"0D"
2023,13,3431,"3431_13_0D","3",18,"",6,41,17,5,"SOS",NA,FALSE,"3431_13_0D",TRUE,"0D"
2023,13,3431,"3431_13_0D","4",30,"",6,41,17,5,"SOS",NA,FALSE,"3431_13_0D",TRUE,"0D"
2023,13,3431,"3431_13_0D","5",0,"",6,41,17,5,"SOS",NA,FALSE,"3431_13_0D",TRUE,"0D"
2023,13,3433,"3433_13_3A","1",88,"",3,26,15,3,"SOS",NA,FALSE,"3433_13_3A",TRUE,"3A"
2023,13,3433,"3433_13_3A","2",136,"",3,26,15,3,"SOS",NA,FALSE,"3433_13_3A",TRUE,"3A"
2023,13,3433,"3433_13_3A","3",0,"",3,26,15,3,"SOS",NA,FALSE,"3433_13_3A",TRUE,"3A"
2023,13,3441,"3441_13_1B","1",188,"",5,45,15,3,"SOS",NA,FALSE,"3441_13_2B",TRUE,"2B"
2023,13,3441,"3441_13_1B","2",222,"",5,45,15,3,"SOS",NA,FALSE,"3441_13_2B",TRUE,"2B"
2023,13,3441,"3441_13_1B","3",0,"",5,45,15,3,"SOS",NA,FALSE,"3441_13_2B",TRUE,"2B"
2023,13,3590,"3590_13_9B","1",0,"[gone on 4 jun]",0,NA,NA,1,NA,NA,FALSE,"3590_13_9C",TRUE,"9C"
2023,13,3604,"3604_13_2H","1",70,"",10,36,9,6,"SOS",NA,FALSE,"3604_13_2H",TRUE,"2H"
2023,13,3604,"3604_13_2H","2",68,"",10,36,9,6,"SOS",NA,FALSE,"3604_13_2H",TRUE,"2H"
2023,13,3604,"3604_13_2H","3",28,"",10,36,9,6,"SOS",NA,FALSE,"3604_13_2H",TRUE,"2H"
2023,13,3604,"3604_13_2H","4",40,"",10,36,9,6,"SOS",NA,FALSE,"3604_13_2H",TRUE,"2H"
2023,13,3604,"3604_13_2H","5",0,"",10,36,9,6,"SOS",NA,FALSE,"3604_13_2H",TRUE,"2H"
2023,13,3604,"3604_13_2H","6",0,"",10,36,9,6,"SOS",NA,FALSE,"3604_13_2H",TRUE,"2H"
2023,13,3616,"3616_13_10B","1",102,"",3,48,15,3,"SOS",NA,FALSE,"3616_13_10B",TRUE,"10B"
2023,13,3638,"3638_13_8C","1",50,"",3,21,20,1,"4","fixed ycoor (was D)",TRUE,"3638_13_8C",TRUE,"8C"
2023,13,3642,"3642_13_9G","1",114,"",7,32,13,5,"SOS",NA,FALSE,"3642_13_10G",TRUE,"10G"
2023,13,3642,"3642_13_9G","2",114,"",7,32,13,5,"SOS",NA,FALSE,"3642_13_10G",TRUE,"10G"
2023,13,3642,"3642_13_9G","3",112,"",7,32,13,5,"SOS",NA,FALSE,"3642_13_10G",TRUE,"10G"
2023,13,3642,"3642_13_9G","4",60,"",7,32,13,5,"SOS",NA,FALSE,"3642_13_10G",TRUE,"10G"
2023,13,3642,"3642_13_9G","5",6,"",7,32,13,5,"SOS",NA,FALSE,"3642_13_10G",TRUE,"10G"
2023,13,3694,"3694_13_9A","1",64,"",3,3,11,2,"SOS",NA,FALSE,"3694_13_9A",TRUE,"9A"
2023,13,3694,"3694_13_9A","2",22,"",3,3,11,2,"SOS",NA,FALSE,"3694_13_9A",TRUE,"9A"
2023,13,3726,"3726_13_0F","1",50,"",3,38,18,1,"3",NA,FALSE,"3726_13_0E",TRUE,"0E"
2023,13,3769,"3769_13_0G","1",24,"",5,35,10,3,"SOS",NA,FALSE,"3769_13_0G",TRUE,"0G"
2023,13,3769,"3769_13_0G","2",32,"",5,35,10,3,"SOS",NA,FALSE,"3769_13_0G",TRUE,"0G"
2023,13,3769,"3769_13_0G","3",0,"",5,35,10,3,"SOS",NA,FALSE,"3769_13_0G",TRUE,"0G"
2023,13,3778,"3778_13_4I","1",28,"",2,22,12.5,1,"4.5",NA,FALSE,"3778_13_4H",TRUE,"4H"
2023,13,3826,"3826_13_5A","1",22,"",5,25.5,12,3,"SOS",NA,FALSE,"3826_13_5A",TRUE,"5A"
2023,13,3826,"3826_13_5A","2",32,"",5,25.5,12,3,"SOS",NA,FALSE,"3826_13_5A",TRUE,"5A"
2023,13,3826,"3826_13_5A","3",0,"",5,25.5,12,3,"SOS",NA,FALSE,"3826_13_5A",TRUE,"5A"
2023,13,3978,"3978_13_2G","1",50,"",7,36,13.5,4,"SOS",NA,FALSE,"3978_13_2F",TRUE,"2F"
2023,13,3978,"3978_13_2G","2",26,"",7,36,13.5,4,"SOS",NA,FALSE,"3978_13_2F",TRUE,"2F"
2023,13,3978,"3978_13_2G","3",82,"",7,36,13.5,4,"SOS",NA,FALSE,"3978_13_2F",TRUE,"2F"
2023,13,3978,"3978_13_2G","4",18,"",7,36,13.5,4,"SOS",NA,FALSE,"3978_13_2F",TRUE,"2F"
2023,13,3980,"3980_13_0F","1",78,"",4,38,12,2,"SOS",NA,FALSE,"3980_13_0F",TRUE,"0F"
2023,13,3980,"3980_13_0F","2",8,"",4,38,12,2,"SOS",NA,FALSE,"3980_13_0F",TRUE,"0F"
2023,13,7527,"7527_13_3G","1",90,"",3,29,14,2,"SOS",NA,FALSE,"7527_13_3F",TRUE,"3F"
2023,13,7527,"7527_13_3G","2",0,"",3,29,14,2,"SOS",NA,FALSE,"7527_13_3F",TRUE,"3F"
2023,13,7537,"7537_13_4C","1",42,"",4,25,10,3,"SOS","tag changed to 7537 in 2022",TRUE,"7537_13_4C",TRUE,"4C"
2023,13,7537,"7537_13_4C","2",0,"",4,25,10,3,"SOS","tag changed to 7537 in 2022",TRUE,"7537_13_4C",TRUE,"4C"
2023,13,7537,"7537_13_4C","3",0,"",4,25,10,3,"SOS","tag changed to 7537 in 2022",TRUE,"7537_13_4C",TRUE,"4C"
2023,13,7571,"7571_13_8G","1",96,"",3,30,12.5,2,"SOS",NA,FALSE,"7571_13_9G",TRUE,"9G"
2023,13,7571,"7571_13_8G","2",62,"",3,30,12.5,2,"SOS",NA,FALSE,"7571_13_9G",TRUE,"9G"
2023,13,7589,"7589_13_7I","1",0,"",2,30,13,2,"SOS",NA,FALSE,"7589_13_6I",TRUE,"6I"
2023,13,7589,"7589_13_7I","2",0,"",2,30,13,2,"SOS",NA,FALSE,"7589_13_6I",TRUE,"6I"
2023,13,7592,"7592_13_7J","1",116,"",2,40,12,3,"SOS",NA,FALSE,"7592_13_7J",TRUE,"7J"
2023,13,7592,"7592_13_7J","2",0,"",2,40,12,3,"SOS",NA,FALSE,"7592_13_7J",TRUE,"7J"
2023,13,7592,"7592_13_7J","3",18,"",2,40,12,3,"SOS",NA,FALSE,"7592_13_7J",TRUE,"7J"
2023,14,3035,"3035_14_4A","1",26,"",2,37.5,20,1,"4",NA,FALSE,"3035_14_3B",TRUE,"3B"
2023,14,3058,"3058_14_3A","1",0,"",3,30,19.5,2,"SOS",NA,FALSE,"3058_14_2A",TRUE,"2A"
2023,14,3058,"3058_14_3A","2",0,"",3,30,19.5,2,"SOS",NA,FALSE,"3058_14_2A",TRUE,"2A"
2023,14,3158,"3158_14_5B","1",50,"",4,48,18,3,"SOS",NA,FALSE,"3158_14_4C",TRUE,"4C"
2023,14,3158,"3158_14_5B","2",46,"",4,48,18,3,"SOS",NA,FALSE,"3158_14_4C",TRUE,"4C"
2023,14,3158,"3158_14_5B","3",0,"",4,48,18,3,"SOS",NA,FALSE,"3158_14_4C",TRUE,"4C"
2023,14,3300,"3300_14_8B","1",46,"",3,36,18,1,"6",NA,FALSE,"3300_14_6B",TRUE,"6B"
2023,14,3305,"3305_14_9B","1",66,"",3,45,16,2,"SOS",NA,FALSE,"3305_14_7B",TRUE,"7B"
2023,14,3305,"3305_14_9B","2",26,"",3,45,16,2,"SOS",NA,FALSE,"3305_14_7B",TRUE,"7B"
2023,14,3360,"3360_14_10C","1",162,"",4,62,25,3,"SOS",NA,FALSE,"3360_14_8D",TRUE,"8D"
2023,14,3360,"3360_14_10C","2",128,"",4,62,25,3,"SOS",NA,FALSE,"3360_14_8D",TRUE,"8D"
2023,14,3360,"3360_14_10C","3",0,"",4,62,25,3,"SOS",NA,FALSE,"3360_14_8D",TRUE,"8D"
2023,14,3379,"3379_14_3A","1",60,"",3,45,17,2,"SOS",NA,FALSE,"3379_14_2A",TRUE,"2A"
2023,14,3379,"3379_14_3A","2",0,"",3,45,17,2,"SOS",NA,FALSE,"3379_14_2A",TRUE,"2A"
2023,14,3382,"3382_14_5A","1",10,"",2,38,13,1,"5",NA,FALSE,"3382_14_4A",TRUE,"4A"
2023,14,3430,"3430_14_8B","1",72,"",4,52.5,22.5,2,"SOS",NA,FALSE,"3430_14_6B",TRUE,"6B"
2023,14,3430,"3430_14_8B","2",42,"",4,52.5,22.5,2,"SOS",NA,FALSE,"3430_14_6B",TRUE,"6B"
2023,14,3431,"3431_14_1F","1",64,"",4,56,22,2,"2",NA,FALSE,"3431_14_1F",TRUE,"1F"
2023,14,3431,"3431_14_1F","2",0,"",4,56,22,2,"2",NA,FALSE,"3431_14_1F",TRUE,"1F"
2023,14,3432,"3432_14_4J","1",218,"",2,59,29,2,"6.5",NA,FALSE,"3432_14_2J",TRUE,"2J"
2023,14,3459,"3459_14_3A","1",30,"",3,39,16.5,2,"SOS",NA,FALSE,"3459_14_1A",TRUE,"1A"
2023,14,3459,"3459_14_3A","2",0,"",3,39,16.5,2,"SOS",NA,FALSE,"3459_14_1A",TRUE,"1A"
2023,14,3464,"3464_14_2A","1",54,"",2,39,13,1,"5",NA,FALSE,"3464_14_1B",TRUE,"1B"
2023,14,3469,"3469_14_4A","1",16,"",5,34,13.5,4,"SOS",NA,FALSE,"3469_14_3A",TRUE,"3A"
2023,14,3469,"3469_14_4A","2",80,"",5,34,13.5,4,"SOS",NA,FALSE,"3469_14_3A",TRUE,"3A"
2023,14,3469,"3469_14_4A","3",0,"",5,34,13.5,4,"SOS",NA,FALSE,"3469_14_3A",TRUE,"3A"
2023,14,3469,"3469_14_4A","4",0,"",5,34,13.5,4,"SOS",NA,FALSE,"3469_14_3A",TRUE,"3A"
2023,14,3475,"3475_14_6D","1",108,"",3,12,16,1,"5",NA,FALSE,"3475_14_5D",TRUE,"5D"
2023,14,3495,"3495_14_1A","1",52,"",3,47,11,2,"SOS",NA,FALSE,"3495_14_1A",TRUE,"1A"
2023,14,3495,"3495_14_1A","2",0,"",3,47,11,2,"SOS",NA,FALSE,"3495_14_1A",TRUE,"1A"
2023,14,3520,"3520_14_9A","1",18,"",2,40,20.5,1,"4.5",NA,FALSE,"3520_14_7A",TRUE,"7A"
2023,14,3671,"3671_14_6C","1",102,"",5,36,15,3,"SOS",NA,FALSE,"3671_14_5C",TRUE,"5C"
2023,14,3671,"3671_14_6C","2",80,"",5,36,15,3,"SOS",NA,FALSE,"3671_14_5C",TRUE,"5C"
2023,14,3671,"3671_14_6C","3",0,"",5,36,15,3,"SOS",NA,FALSE,"3671_14_5C",TRUE,"5C"
2023,14,3689,"3689_14_7B","1",0,"",2,28,10,1,"2.5",NA,FALSE,"3689_14_4B",TRUE,"4B"
2023,14,3699,"3699_14_0G","1",150,"",3,58,21,2,"SOS","fixed ycoor (was F)",TRUE,"3699_14_0E",TRUE,"0E"
2023,14,3699,"3699_14_0G","2",88,"",3,58,21,2,"SOS","fixed ycoor (was F)",TRUE,"3699_14_0E",TRUE,"0E"
2023,14,3711,"3711_14_4G","1",130,"",3,52,27.5,1,"5",NA,FALSE,"3711_14_2G",TRUE,"2G"
2023,14,3752,"3752_14_2I","1",56,"",3,29,21.5,1,"5",NA,FALSE,"3752_14_0H",TRUE,"0H"
2023,14,3754,"3754_14_1H","1",104,"",2,51,22,1,"8",NA,FALSE,"3754_14_1F",TRUE,"1F"
2023,14,3816,"3816_14_7E","1",66,"",2,50,16,1,"11.5",NA,FALSE,"3816_14_6G",TRUE,"6G"
2023,14,3913,"3913_14_5E","1",96,"",4,49,16,3,"SOS",NA,FALSE,"3913_14_5E",TRUE,"5E"
2023,14,3913,"3913_14_5E","2",64,"",4,49,16,3,"SOS",NA,FALSE,"3913_14_5E",TRUE,"5E"
2023,14,3913,"3913_14_5E","3",2,"",4,49,16,3,"SOS",NA,FALSE,"3913_14_5E",TRUE,"5E"
2023,14,3926,"3926_14_7C","1",114,"",6,35,17,4,"SOS",NA,FALSE,"3926_14_5D",TRUE,"5D"
2023,14,3926,"3926_14_7C","2",24,"",6,35,17,4,"SOS",NA,FALSE,"3926_14_5D",TRUE,"5D"
2023,14,3926,"3926_14_7C","3",60,"",6,35,17,4,"SOS",NA,FALSE,"3926_14_5D",TRUE,"5D"
2023,14,3926,"3926_14_7C","4",0,"",6,35,17,4,"SOS",NA,FALSE,"3926_14_5D",TRUE,"5D"
2023,14,7528,"7528_14_5A","1",8,"",2,28,12,1,"2.5",NA,FALSE,"7528_14_5B",TRUE,"5B"
2023,14,7557,"7557_14_6F","1",112,"",3,52,19,1,"9",NA,FALSE,"7557_14_7G",TRUE,"7G"
2023,14,7557,"7557_14_6F","2",0,"",3,52,19,1,"9",NA,FALSE,"7557_14_7G",TRUE,"7G"
2023,15,3006,"3006_15_18A","1",0,"nibbled",3,64,20.5,2,"SOS",NA,FALSE,"3006_15_18B",TRUE,"18B"
2023,15,3006,"3006_15_18A","2",12,"",3,64,20.5,2,"SOS",NA,FALSE,"3006_15_18B",TRUE,"18B"
2023,15,3047,"3047_15_15J","1",62,"",9,44,21,3,"SOS",NA,FALSE,"3047_15_14J",TRUE,"14J"
2023,15,3047,"3047_15_15J","2",34,"",9,44,21,3,"SOS",NA,FALSE,"3047_15_14J",TRUE,"14J"
2023,15,3047,"3047_15_15J","3",0,"",9,44,21,3,"SOS",NA,FALSE,"3047_15_14J",TRUE,"14J"
2023,15,3116,"3116_15_17B","1",78,"",12,37,22,9,"SOS",NA,FALSE,"3116_15_16C",TRUE,"16C"
2023,15,3116,"3116_15_17B","2",80,"",12,37,22,9,"SOS",NA,FALSE,"3116_15_16C",TRUE,"16C"
2023,15,3116,"3116_15_17B","3",74,"",12,37,22,9,"SOS",NA,FALSE,"3116_15_16C",TRUE,"16C"
2023,15,3116,"3116_15_17B","4",92,"",12,37,22,9,"SOS",NA,FALSE,"3116_15_16C",TRUE,"16C"
2023,15,3116,"3116_15_17B","5",36,"",12,37,22,9,"SOS",NA,FALSE,"3116_15_16C",TRUE,"16C"
2023,15,3116,"3116_15_17B","6",6,"",12,37,22,9,"SOS",NA,FALSE,"3116_15_16C",TRUE,"16C"
2023,15,3116,"3116_15_17B","7",42,"",12,37,22,9,"SOS",NA,FALSE,"3116_15_16C",TRUE,"16C"
