"Year","Plot","Tag","Xcoor","Ycoor","No.leaves","Stalk_Height","Leaf.length","No.umbels","umbel.diam","YrTag","Note","edited","plantid"
2021,4,3571,6,"J",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3571_4_6J"
2021,4,3596,3,"H",1,NA,12.5,0,NA,"2021",NA,FALSE,"3596_4_3H"
2021,4,3634,18,"E",5,31,19.5,1,"4","2016","fixed ycoor (was O)",TRUE,"3634_4_18E"
2021,4,3656,0,"D",1,NA,13,0,NA,"2017",NA,FALSE,"3656_4_0D"
2021,4,3660,2,"G",1,NA,12.5,0,NA,"2017",NA,FALSE,"3660_4_2G"
2021,4,3680,4,"J",1,NA,14,0,NA,"2016",NA,FALSE,"3680_4_4J"
2021,4,3691,2,"H",0,NA,NA,NA,NA,"2017",NA,FALSE,"3691_4_2H"
2021,4,3730,0,"I",3,35,16,1,"3.5","2021",NA,FALSE,"3730_4_0I"
2021,4,3732,16,"M",2,30.5,18,1,"3","2021",NA,FALSE,"3732_4_16M"
2021,4,3735,16,"M",2,16,15,1,"2.5","2021",NA,FALSE,"3735_4_16M"
2021,4,3750,12,"P",3,33,14,1,"5.5","2021",NA,FALSE,"3750_4_12P"
2021,4,3786,6,"H",1,NA,10.5,0,NA,"2020",NA,FALSE,"3786_4_6H"
2021,4,3787,3,"G",2,NA,14.5,0,NA,"2020",NA,FALSE,"3787_4_3G"
2021,4,3805,0,"J",0,NA,NA,NA,NA,"2016",NA,FALSE,"3805_4_0J"
2021,4,3812,1,"D",1,NA,15,0,NA,"2017",NA,FALSE,"3812_4_1D"
2021,4,3983,7,"I",2,NA,14,0,NA,"2016",NA,FALSE,"3983_4_7I"
2021,5,2055,8,"F",2,NA,12,0,NA,"2021",NA,FALSE,"2055_5_8F"
2021,5,3001,16,"I",0,NA,NA,NA,NA,"2016",NA,FALSE,"3001_5_16I"
2021,5,3003,10,"C",0,NA,NA,NA,NA,"2017",NA,FALSE,"3003_5_10C"
2021,5,3010,14,"G",1,NA,5,0,NA,"2016",NA,FALSE,"3010_5_14G"
2021,5,3022,14,"J",0,NA,NA,NA,NA,"2016",NA,FALSE,"3022_5_14J"
2021,5,3024,0,"H",1,NA,12,0,NA,"2016",NA,FALSE,"3024_5_0H"
2021,5,3034,8,"G",2,NA,9,0,NA,"2017",NA,FALSE,"3034_5_8G"
2021,5,3040,12,"D",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3040_5_12D"
2021,5,3060,14,"D",0,NA,NA,NA,NA,"2017",NA,FALSE,"3060_5_14D"
2021,5,3067,16,"F",2,23,12,1,"5","2016",NA,FALSE,"3067_5_16F"
2021,5,3073,17,"G",0,NA,NA,NA,NA,"2016",NA,FALSE,"3073_5_17G"
2021,5,3074,11,"C",0,NA,NA,NA,NA,"2017",NA,FALSE,"3074_5_11C"
2021,5,3093,14,"A",3,21.5,15.5,1,"3.5","2017",NA,FALSE,"3093_5_14A"
2021,5,3095,14,"B",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3095_5_14B"
2021,5,3105,1,"J",1,NA,12,0,NA,"2016",NA,FALSE,"3105_5_1J"
2021,5,3106,17,"E",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3106_5_17E"
2021,5,3108,1,"I",1,NA,12,0,NA,"2017",NA,FALSE,"3108_5_1I"
2021,5,3109,12,"F",0,NA,NA,NA,NA,"2017",NA,FALSE,"3109_5_12F"
2021,5,3120,7,"G",3,NA,14,0,NA,"2016",NA,FALSE,"3120_5_7G"
2021,5,3124,16,"D",2,18,18,1,"3","2016",NA,FALSE,"3124_5_16D"
2021,5,3125,14,"C",2,NA,14,0,NA,"2019",NA,FALSE,"3125_5_14C"
2021,5,3125,3,"I",1,NA,11,0,NA,"2017",NA,FALSE,"3125_5_3I"
2021,5,3127,16,"B",2,15,12,1,"2.5","2019",NA,FALSE,"3127_5_16B"
2021,5,3135,18,"D",2,16,9,1,"3","2016",NA,FALSE,"3135_5_18D"
2021,5,3144,14,"J",1,10,9,1,"3.5","2017",NA,FALSE,"3144_5_14J"
2021,5,3148,2,"C",0,NA,NA,NA,NA,"2017",NA,FALSE,"3148_5_2C"
2021,5,3152,1,"G",0,NA,NA,NA,NA,"2017",NA,FALSE,"3152_5_1G"
2021,5,3153,14,"D",1,NA,10.5,0,NA,"2017",NA,FALSE,"3153_5_14D"
2021,5,3161,2,"F",4,NA,13.5,0,NA,"2017",NA,FALSE,"3161_5_2F"
2021,5,3170,9,"D",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3170_5_9D"
2021,5,3174,10,"I",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3174_5_10I"
2021,5,3178,18,"E",1,NA,15,0,NA,"2016",NA,FALSE,"3178_5_18E"
2021,5,3180,17,"B",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3180_5_17B"
2021,5,3180,18,"C",1,NA,10.5,0,NA,"2016",NA,FALSE,"3180_5_18C"
2021,5,3184,11,"E",0,NA,NA,NA,NA,"2016",NA,FALSE,"3184_5_11E"
2021,5,3186,15,"G",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3186_5_15G"
2021,5,3191,6,"E",0,NA,NA,NA,NA,"2016",NA,FALSE,"3191_5_6E"
2021,5,3192,4,"C",0,NA,NA,NA,NA,"2016",NA,FALSE,"3192_5_4C"
2021,5,3193,3,"B",2,NA,17.5,0,NA,"2016",NA,FALSE,"3193_5_3B"
2021,5,3194,3,"C",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3194_5_3C"
2021,5,3195,1,"A",1,NA,15.5,0,NA,"?",NA,FALSE,"3195_5_1A"
2021,5,3196,4,"D",0,NA,NA,NA,NA,"2016",NA,FALSE,"3196_5_4D"
2021,5,3197,3,"A",6,25.5,17,2,"SOS","2016",NA,FALSE,"3197_5_3A"
2021,5,3198,9,"B",1,NA,15,0,NA,"2016",NA,FALSE,"3198_5_9B"
2021,5,3199,4,"B",3,NA,14,0,NA,"2016",NA,FALSE,"3199_5_4B"
2021,5,3200,4,"F",2,18.5,8,1,"4.5","2016",NA,FALSE,"3200_5_4F"
2021,5,3328,0,"H",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3328_5_0H"
2021,5,3329,10,"H",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3329_5_10H"
2021,5,3330,9,"B",0,NA,NA,NA,NA,"2016",NA,FALSE,"3330_5_9B"
2021,5,3331,13,"E",1,NA,14.5,0,NA,"2017",NA,FALSE,"3331_5_13E"
2021,5,3334,18,"C",0,NA,NA,NA,NA,"2016",NA,FALSE,"3334_5_18C"
2021,5,3338,3,"I",1,NA,12.5,0,NA,"2017",NA,FALSE,"3338_5_3I"
2021,5,3342,17,"B",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3342_5_17B"
2021,5,3343,13,"C",0,NA,NA,NA,NA,"2016",NA,FALSE,"3343_5_13C"
2021,5,3361,13,"A",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3361_5_13A"
2021,5,3362,10,"F",3,NA,15,0,NA,"2016",NA,FALSE,"3362_5_10F"
2021,5,3363,8,"E",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3363_5_8E"
2021,5,3464,3,"A",0,NA,NA,NA,NA,"2018",NA,FALSE,"3464_5_3A"
2021,5,3465,4,"C",1,NA,19,0,NA,"2018",NA,FALSE,"3465_5_4C"
2021,5,3466,4,"B",2,NA,10.5,0,NA,"2018",NA,FALSE,"3466_5_4B"
2021,5,3467,0,"H",2,NA,12,0,NA,"2018",NA,FALSE,"3467_5_0H"
2021,5,3468,1,"J",1,NA,12.5,0,NA,"2018",NA,FALSE,"3468_5_1J"
2021,5,3469,3,"H",5,NA,15,0,NA,"2018",NA,FALSE,"3469_5_3H"
2021,5,3470,13,"I",2,10,10.5,1,"2.5","2018",NA,FALSE,"3470_5_13I"
2021,5,3471,11,"D",1,NA,13.5,0,NA,"2018",NA,FALSE,"3471_5_11D"
2021,5,3472,14,"B",NA,NA,NA,NA,NA,"2018",NA,FALSE,"3472_5_14B"
2021,5,3473,18,"G",2,13.5,15,1,"2.5","2018",NA,FALSE,"3473_5_18G"
2021,5,3474,18,"A",1,NA,10,0,NA,"2018",NA,FALSE,"3474_5_18A"
2021,5,3476,12,"E",2,12,9.5,1,"3","2019",NA,FALSE,"3476_5_12E"
2021,5,3479,3,"G",0,NA,NA,NA,NA,"2019",NA,FALSE,"3479_5_3G"
2021,5,3484,5,"H",1,NA,11,0,NA,"2019",NA,FALSE,"3484_5_5H"
2021,5,3488,15,"I",4,12,17,3,"SOS","2019",NA,FALSE,"3488_5_15I"
2021,5,3490,0,"F",1,NA,13,0,NA,"2019",NA,FALSE,"3490_5_0F"
2021,5,3496,5,"J",0,NA,NA,NA,NA,"2019",NA,FALSE,"3496_5_5J"
2021,5,3499,2,"G",0,NA,NA,NA,NA,"2019",NA,FALSE,"3499_5_2G"
2021,5,3508,2,"I",1,NA,10.5,0,NA,"2017",NA,FALSE,"3508_5_2I"
2021,5,3516,12,"C",1,NA,13.5,0,NA,"2017",NA,FALSE,"3516_5_12C"
2021,5,3538,13,"C",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3538_5_13C"
2021,5,3546,9,"F",1,NA,10,1,NA,"2017",NA,FALSE,"3546_5_9F"
2021,5,3560,3,"B",2,16.5,9,1,"3","2017",NA,FALSE,"3560_5_3B"
2021,5,3566,13,"H",1,NA,9,0,NA,"2017",NA,FALSE,"3566_5_13H"
2021,5,3577,13,"G",1,NA,10.5,0,NA,"2017",NA,FALSE,"3577_5_13G"
2021,5,3592,7,"J",1,NA,12.5,0,NA,"2016",NA,FALSE,"3592_5_7J"
2021,5,3615,11,"J",1,NA,17,1,NA,"2017",NA,FALSE,"3615_5_11J"
2021,5,3622,5,"D",1,NA,10,0,NA,"2017",NA,FALSE,"3622_5_5D"
2021,5,3640,5,"G",2,NA,10,0,NA,"2017",NA,FALSE,"3640_5_5G"
2021,5,3644,8,"H",3,10,14,2,"SOS","2017",NA,FALSE,"3644_5_8H"
2021,5,3649,11,"A",2,9,11.5,1,"1","2017",NA,FALSE,"3649_5_11A"
2021,5,3663,19,"I",1,NA,11.5,0,NA,"2016",NA,FALSE,"3663_5_19I"
2021,5,3677,13,"G",0,NA,NA,NA,NA,"?",NA,FALSE,"3677_5_13G"
2021,5,3679,17,"F",0,NA,NA,NA,NA,"2016",NA,FALSE,"3679_5_17F"
2021,5,3684,7,"E",2,NA,17,0,NA,"2017",NA,FALSE,"3684_5_7E"
2021,5,3685,18,"B",4,NA,17,0,NA,"2016",NA,FALSE,"3685_5_18B"
2021,5,3697,16,"G",2,7,15,1,"2.5","2017",NA,FALSE,"3697_5_16G"
2021,5,3706,5,"I",1,NA,14,0,NA,"2017",NA,FALSE,"3706_5_5I"
2021,5,3708,6,"F",3,NA,10.5,0,NA,"2017",NA,FALSE,"3708_5_6F"
2021,5,3710,14,"H",1,NA,13,0,NA,"2016",NA,FALSE,"3710_5_14H"
2021,5,3713,19,"F",2,NA,10.5,0,NA,"2016",NA,FALSE,"3713_5_19F"
2021,5,3714,7,"G",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3714_5_7G"
2021,5,3788,0,"F",1,NA,14.5,0,NA,"2020",NA,FALSE,"3788_5_0F"
2021,5,3803,8,"A",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3803_5_8A"
2021,5,3807,11,"H",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3807_5_11H"
2021,5,3810,8,"B",2,NA,12.5,1,NA,"2017",NA,FALSE,"3810_5_8B"
2021,5,3811,16,"J",0,NA,NA,NA,NA,"2017",NA,FALSE,"3811_5_16J"
2021,5,3817,17,"H",1,NA,14,0,NA,"2017",NA,FALSE,"3817_5_17H"
2021,5,3820,3,"C",1,NA,15,0,NA,"2017",NA,FALSE,"3820_5_3C"
2021,5,3827,11,"C",0,NA,NA,NA,NA,"2017",NA,FALSE,"3827_5_11C"
2021,5,3833,16,"B",3,18,14,1,"4","2016",NA,FALSE,"3833_5_16B"
2021,5,3836,9,"C",0,NA,NA,NA,NA,"2016",NA,FALSE,"3836_5_9C"
2021,5,3869,18,"E",1,NA,15,0,NA,"2016",NA,FALSE,"3869_5_18E"
2021,5,3877,3,"J",1,NA,13,0,NA,"2016",NA,FALSE,"3877_5_3J"
2021,5,3888,17,"I",0,NA,NA,NA,NA,"2017",NA,FALSE,"3888_5_17I"
2021,5,3896,10,"F",2,NA,16,1,NA,"2017",NA,FALSE,"3896_5_10F"
2021,5,3907,16,"B",0,NA,NA,NA,NA,"2017",NA,FALSE,"3907_5_16B"
2021,5,3941,7,"B",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3941_5_7B"
2021,5,3984,15,"H",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3984_5_15H"
2021,5,3987,3,"H",0,NA,NA,NA,NA,"2016",NA,FALSE,"3987_5_3H"
2021,5,3988,14,"C",1,NA,11,0,NA,"2016",NA,FALSE,"3988_5_14C"
2021,5,3998,3,"H",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3998_5_3H"
2021,5,5017,6,"H",2,NA,14,0,NA,"2021",NA,FALSE,"5017_5_6H"
2021,5,5021,5,"F",2,11,10,1,"3","2021",NA,FALSE,"5021_5_5F"
2021,5,5023,11,"I",1,NA,16,0,NA,"2021",NA,FALSE,"5023_5_11I"
2021,5,5026,3,"D",1,NA,12,0,NA,"2021",NA,FALSE,"5026_5_3D"
2021,5,5027,1,"H",1,NA,19,0,NA,"2021",NA,FALSE,"5027_5_1H"
2021,5,5029,2,"H",1,NA,12,0,NA,"2021",NA,FALSE,"5029_5_2H"
2021,5,5033,10,"I",2,NA,8,0,NA,"2021",NA,FALSE,"5033_5_10I"
2021,5,5034,10,"H",1,NA,17,0,NA,"2021",NA,FALSE,"5034_5_10H"
2021,5,5035,13,"G",1,NA,12,0,NA,"2021",NA,FALSE,"5035_5_13G"
2021,5,5036,11,"H",1,NA,8,1,NA,"2021",NA,FALSE,"5036_5_11H"
2021,5,5042,19,"G",1,NA,8.5,0,NA,"2021",NA,FALSE,"5042_5_19G"
2021,5,5043,15,"F",1,NA,14,0,NA,"2021",NA,FALSE,"5043_5_15F"
2021,5,5044,13,"B",2,NA,12,0,NA,"2021",NA,FALSE,"5044_5_13B"
2021,5,5045,12,"B",3,21,14.5,1,"3","2021",NA,FALSE,"5045_5_12B"
2021,6,3005,18,"E",1,NA,14,0,NA,"2016",NA,FALSE,"3005_6_18E"
2021,6,3008,4,"J",2,NA,24.5,0,NA,"2016",NA,FALSE,"3008_6_4J"
2021,6,3048,8,"J",2,NA,17,0,NA,"2021",NA,FALSE,"3048_6_8J"
2021,6,3070,4,"G",5,34,17,3,"SOS","2016",NA,FALSE,"3070_6_4G"
2021,6,3136,16,"B",2,33,13.5,2,"SOS","2016",NA,FALSE,"3136_6_16B"
2021,6,3140,18,"F",4,24,18,1,"4","2016",NA,FALSE,"3140_6_18F"
2021,6,3141,15,"E",4,27.5,14,3,"SOS","2016",NA,FALSE,"3141_6_15E"
2021,6,3142,19,"D",0,NA,NA,NA,NA,"2016",NA,FALSE,"3142_6_19D"
2021,6,3164,13,"A",1,NA,9,0,NA,"2017",NA,FALSE,"3164_6_13A"
2021,6,3173,18,"F",2,20.5,14,1,"3.5","2016",NA,FALSE,"3173_6_18F"
2021,6,3179,5,"E",3,25.5,15,2,"SOS","2017",NA,FALSE,"3179_6_5E"
2021,6,3319,11,"A",5,32,18,4,"SOS","2017",NA,FALSE,"3319_6_11A"
2021,6,3345,12,"D",8,36,18,3,"SOS","2016","fixed ycoor (was C)",TRUE,"3345_6_12D"
2021,6,3358,12,"D",7,33,14.5,3,"SOS","2017",NA,FALSE,"3358_6_12D"
2021,6,3360,12,"C",3,27,16,2,"4.5","2016",NA,FALSE,"3360_6_12C"
2021,6,3372,14,"G",2,13,10,1,NA,"2017",NA,FALSE,"3372_6_14G"
2021,6,3373,14,"H",1,NA,19,0,NA,"2017",NA,FALSE,"3373_6_14H"
2021,6,3374,18,"H",1,NA,14.5,0,NA,"2017",NA,FALSE,"3374_6_18H"
2021,6,3400,8,"E",2,24.5,16,1,"4","2017",NA,FALSE,"3400_6_8E"
2021,6,3454,15,"H",2,20,16.5,1,"3","2018",NA,FALSE,"3454_6_15H"
2021,6,3455,11,"D",0,NA,NA,NA,NA,"2018",NA,FALSE,"3455_6_11D"
2021,6,3456,13,"B",2,32,17,1,"4","2018",NA,FALSE,"3456_6_13B"
2021,6,3465,17,"F",1,NA,17.5,0,NA,"2019",NA,FALSE,"3465_6_17F"
2021,6,3466,19,"B",2,19.5,17.5,1,"6","2019",NA,FALSE,"3466_6_19B"
2021,6,3489,13,"B",3,21.5,14,1,"4","2019",NA,FALSE,"3489_6_13B"
2021,6,3518,10,"I",3,30,14,2,"SOS","2017",NA,FALSE,"3518_6_10I"
2021,6,3541,18,"A",1,NA,9.5,0,NA,"2017",NA,FALSE,"3541_6_18A"
2021,6,3570,19,"F",1,NA,8,0,NA,"2016",NA,FALSE,"3570_6_19F"
2021,6,3601,12,"B",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3601_6_12B"
2021,6,3630,16,"I",2,35,15,1,"5.5","2016",NA,FALSE,"3630_6_16I"
2021,6,3643,18,"H",6,20,14,2,"SOS","2016",NA,FALSE,"3643_6_18H"
2021,6,3648,16,"F",3,26,11,2,"SOS","2016",NA,FALSE,"3648_6_16F"
2021,6,3669,14,"E",4,26.5,16,2,"SOS","2016",NA,FALSE,"3669_6_14E"
2021,6,3725,15,"G",3,23,16.5,1,"3","2021",NA,FALSE,"3725_6_15G"
2021,6,3729,19,"F",3,22,10.5,1,"4","2021",NA,FALSE,"3729_6_19F"
2021,6,3733,15,"G",3,26,18,1,"4","2021",NA,FALSE,"3733_6_15G"
2021,6,3743,18,"A",2,12,17.5,1,NA,"2021",NA,FALSE,"3743_6_18A"
2021,6,3747,18,"A",2,NA,17.5,0,NA,"2020",NA,FALSE,"3747_6_18A"
2021,6,3753,11,"A",3,28.5,19.5,1,"3","2021",NA,FALSE,"3753_6_11A"
2021,6,3767,17,"G",1,NA,13,0,NA,"2021",NA,FALSE,"3767_6_17G"
2021,6,3773,19,"F",2,18,12,1,"3","2021",NA,FALSE,"3773_6_19F"
2021,6,3777,15,"G",2,25.5,11,1,"3","2021",NA,FALSE,"3777_6_15G"
2021,6,3784,18,"F",0,NA,NA,NA,NA,"2020",NA,FALSE,"3784_6_18F"
2021,6,3785,15,"G",1,NA,9.5,0,NA,"2020",NA,FALSE,"3785_6_15G"
2021,6,3790,5,"I",2,NA,6,0,NA,"2020",NA,FALSE,"3790_6_5I"
2021,6,3791,9,"J",4,NA,15,0,NA,"2020",NA,FALSE,"3791_6_9J"
2021,6,3825,12,"C",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3825_6_12C"
2021,6,3887,16,"D",3,30,14,2,"SOS","2017",NA,FALSE,"3887_6_16D"
2021,6,3916,7,"C",4,40.5,21,1,"4","2016",NA,FALSE,"3916_6_7C"
2021,6,3955,18,"G",3,NA,18,0,NA,"2021",NA,FALSE,"3955_6_18G"
2021,7,3044,7,"D",1,NA,18.5,0,NA,"2016","one ycoor fixed (was NA)",TRUE,"3044_7_7D"
2021,7,3069,1,"C",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3069_7_1C"
2021,7,3089,5,"I",4,19.5,15.5,1,"2.5","2017",NA,FALSE,"3089_7_5I"
2021,7,3100,9,"B",2,NA,14,0,NA,"2017",NA,FALSE,"3100_7_9B"
2021,7,3131,12,"F",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3131_7_12F"
2021,7,3150,13,"G",1,NA,17,0,NA,"2019",NA,FALSE,"3150_7_13G"
2021,7,3176,18,"I",1,NA,17,0,NA,"2019",NA,FALSE,"3176_7_18I"
2021,7,3177,15,"E",1,NA,10,0,NA,"2019",NA,FALSE,"3177_7_15E"
2021,7,3296,9,"C",5,16.5,11.5,2,"SOS","2016",NA,FALSE,"3296_7_9C"
2021,7,3308,0,"I",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3308_7_0I"
2021,7,3327,1,"H",0,NA,NA,NA,NA,"2017",NA,FALSE,"3327_7_1H"
2021,7,3357,13,"G",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3357_7_13G"
2021,7,3368,7,"I",4,NA,15,0,NA,"2017",NA,FALSE,"3368_7_7I"
2021,7,3370,2,"A",2,NA,12,0,NA,"2017",NA,FALSE,"3370_7_2A"
2021,7,3375,3,"C",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3375_7_3C"
2021,7,3398,9,"C",0,NA,NA,NA,NA,"2016","tag changed based on 2019 note (was 3396)",TRUE,"3398_7_9C"
2021,7,3401,5,"H",1,NA,10,0,NA,"2020",NA,FALSE,"3401_7_5H"
2021,7,3402,11,"I",1,NA,9,0,NA,"2020",NA,FALSE,"3402_7_11I"
2021,7,3403,12,"I",1,NA,16.5,0,NA,"2020",NA,FALSE,"3403_7_12I"
2021,7,3404,15,"H",0,NA,NA,NA,NA,"2020",NA,FALSE,"3404_7_15H"
2021,7,3405,15,"H",1,NA,16.5,0,NA,"2020",NA,FALSE,"3405_7_15H"
2021,7,3406,12,"J",2,NA,13,0,NA,"2020",NA,FALSE,"3406_7_12J"
2021,7,3407,16,"D",2,NA,19,0,NA,"2020",NA,FALSE,"3407_7_16D"
2021,7,3408,17,"C",1,NA,19,0,NA,"2020",NA,FALSE,"3408_7_17C"
2021,7,3409,16,"B",1,NA,20,0,NA,"2020",NA,FALSE,"3409_7_16B"
2021,7,3443,7,"A",1,NA,19.5,0,NA,"2018",NA,FALSE,"3443_7_7A"
2021,7,3446,16,"C",2,NA,15,0,NA,"2018",NA,FALSE,"3446_7_16C"
2021,7,3447,15,"D",2,NA,11,0,NA,"2018",NA,FALSE,"3447_7_15D"
2021,7,3450,4,"H",2,12.5,16.5,1,"4","2018",NA,FALSE,"3450_7_4H"
2021,7,3452,2,"E",1,NA,10,0,NA,"2018",NA,FALSE,"3452_7_2E"
2021,7,3453,0,"C",3,23,13,2,NA,"2018",NA,FALSE,"3453_7_0C"
2021,7,3513,13,"C",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3513_7_13C"
2021,7,3636,3,"J",1,NA,15.5,0,NA,"2017",NA,FALSE,"3636_7_3J"
2021,7,3688,7,"H",1,NA,15,0,NA,"2016",NA,FALSE,"3688_7_7H"
2021,7,3696,13,"D",NA,NA,NA,NA,NA,"2016",NA,FALSE,"3696_7_13D"
2021,7,3794,6,"I",0,NA,NA,NA,NA,"2020",NA,FALSE,"3794_7_6I"
2021,7,3866,10,"B",2,12.5,15,1,"3","2016",NA,FALSE,"3866_7_10B"
2021,7,3874,8,"C",3,8,16,1,NA,"2016",NA,FALSE,"3874_7_8C"
2021,7,3915,1,"F",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3915_7_1F"
2021,7,3981,0,"D",1,NA,16.5,0,NA,"2017",NA,FALSE,"3981_7_0D"
2021,7,3994,9,"J",3,26,14.5,2,"SOS","2016",NA,FALSE,"3994_7_9J"
2021,7,5032,16,"D",2,NA,16,0,NA,"2021",NA,FALSE,"5032_7_16D"
2021,7,5037,17,"E",2,NA,14,0,NA,"2021",NA,FALSE,"5037_7_17E"
2021,7,5038,17,"J",1,NA,12.5,0,NA,"2021",NA,FALSE,"5038_7_17J"
2021,7,5040,16,"D",2,NA,14.5,0,NA,"2021",NA,FALSE,"5040_7_16D"
2021,7,5041,13,"G",1,NA,15,0,NA,"2021",NA,FALSE,"5041_7_13G"
2021,7,5047,9,"B",1,12.5,15,1,"3","2021",NA,FALSE,"5047_7_9B"
2021,7,5048,11,"E",1,NA,13.5,0,NA,"2021",NA,FALSE,"5048_7_11E"
2021,7,5049,2,"D",1,NA,14,1,NA,"2021",NA,FALSE,"5049_7_2D"
2021,7,5050,1,"A",1,NA,12.5,0,NA,"2021",NA,FALSE,"5050_7_1A"
2021,7,5051,1,"F",1,NA,13.5,0,NA,"2021",NA,FALSE,"5051_7_1F"
2021,7,5052,3,"J",2,NA,16,0,NA,"2021",NA,FALSE,"5052_7_3J"
2021,7,5053,4,"J",1,NA,15.5,0,NA,"2021",NA,FALSE,"5053_7_4J"
2021,7,5054,11,"J",1,NA,17,0,NA,"2021",NA,FALSE,"5054_7_11J"
2021,7,5055,12,"J",1,NA,21,0,NA,"2021",NA,FALSE,"5055_7_12J"
2021,7,5056,14,"J",1,NA,24,0,NA,"2021",NA,FALSE,"5056_7_14J"
2021,9,3059,11,"0.21",NA,NA,NA,NA,NA,"2017",NA,FALSE,"3059_9_110.21"
2021,9,3143,14,"0.95",3,37,20,2,"5","2017",NA,FALSE,"3143_9_140.95"
2021,9,3183,13,"0.19",2,NA,25,0,NA,"2017",NA,FALSE,"3183_9_130.19"
2021,9,3442,13,"0.08",2,NA,26,0,NA,"2018",NA,FALSE,"3442_9_130.08"
2021,9,3609,11,"P",2,NA,18,0,NA,"2021",NA,FALSE,"3609_9_11P"
2021,9,3639,11,"0.09",2,NA,19,0,NA,"2017",NA,FALSE,"3639_9_110.09"
2021,9,3666,17,"H",NA,NA,NA,NA,NA,"2019",NA,FALSE,"3666_9_17H"
2021,9,3683,17,"H",NA,NA,NA,NA,NA,"2019",NA,FALSE,"3683_9_17H"
2021,9,3690,12,"R",1,NA,14,0,NA,"2021",NA,FALSE,"3690_9_12R"
2021,9,3731,11,"L",3,NA,19,0,NA,"2021",NA,FALSE,"3731_9_11L"
2021,9,3770,12,"L",4,NA,26,0,NA,"2021",NA,FALSE,"3770_9_12L"
2021,10,3190,1,"B",2,24,13.5,1,"4","2016",NA,FALSE,"3190_10_1B"
2021,10,3353,5,"E",2,NA,18,0,NA,"2016",NA,FALSE,"3353_10_5E"
2021,10,3378,5,"D",1,NA,13,0,NA,"2017",NA,FALSE,"3378_10_5D"
2021,10,3547,4,"F",2,NA,23,0,NA,"2016",NA,FALSE,"3547_10_4F"
2021,10,3637,6,"B",1,NA,11,0,NA,"2021",NA,FALSE,"3637_10_6B"
2021,10,3655,6,"B",2,NA,19.5,0,NA,"2017",NA,FALSE,"3655_10_6B"
2021,10,3670,4,"E",0,NA,NA,NA,NA,"2016",NA,FALSE,"3670_10_4E"
2021,10,3929,7,"C",1,NA,10,0,NA,"2021",NA,FALSE,"3929_10_7C"
2021,12,3002,3,"B",3,NA,17.5,0,NA,"2016",NA,FALSE,"3002_12_3B"
2021,12,3049,15,"B",1,NA,11,0,NA,"?",NA,FALSE,"3049_12_15B"
2021,12,3129,15,"H",3,NA,29,0,NA,"2019",NA,FALSE,"3129_12_15H"
2021,12,3130,3,"B",NA,NA,NA,NA,NA,"2019",NA,FALSE,"3130_12_3B"
2021,12,3131,13,"H",3,NA,15,0,NA,"2019",NA,FALSE,"3131_12_13H"
2021,12,3132,18,"F",2,NA,9,0,NA,"2019",NA,FALSE,"3132_12_18F"
2021,12,3133,5,"C",1,NA,9.5,0,NA,"2019",NA,FALSE,"3133_12_5C"
2021,12,3134,13,"H",2,NA,14.5,0,NA,"2019",NA,FALSE,"3134_12_13H"
2021,12,3135,7,"G",3,21.5,9,2,"4","2019",NA,FALSE,"3135_12_7G"
2021,12,3137,12,"G",3,NA,11.5,0,NA,"2019",NA,FALSE,"3137_12_12G"
2021,12,3139,17,"A",2,NA,5.5,0,NA,"2019",NA,FALSE,"3139_12_17A"
2021,12,3140,16,"C",1,NA,10,0,NA,"2019",NA,FALSE,"3140_12_16C"
2021,12,3144,17,"A",0,NA,NA,NA,NA,"2019",NA,FALSE,"3144_12_17A"
2021,12,3145,11,"D",2,NA,15,0,NA,"2019",NA,FALSE,"3145_12_11D"
