"Year","plantid","Plot","in.demo","in.phen","in.seed","No.leaves","Leaf.length","No.umbels","umbel.no","no.seeds","phen.umbels","phen.julis","demo.note","proc.note","demo.edited","seed.note"
2017,"3860_1",1,TRUE,FALSE,FALSE,4,12.5,1,,,,,"",,FALSE,
2017,"3871_1",1,TRUE,FALSE,FALSE,,,,,,,,"NP/NT",,FALSE,
2017,"3875_1",1,TRUE,FALSE,FALSE,2,16,0,,,,,"",,FALSE,
2017,"3878_1",1,TRUE,FALSE,FALSE,,,,,,,,"NP/NT",,FALSE,
2017,"3879_1",1,TRUE,FALSE,FALSE,3,14.5,1,,,,,"",,FALSE,
2017,"3930_1",1,TRUE,FALSE,FALSE,3,16,0,,,,,"",,FALSE,
2017,"3935_1",1,TRUE,FALSE,FALSE,2,15,0,,,,,"",,FALSE,
2017,"3982_1",1,TRUE,FALSE,FALSE,1,8,0,,,,,"",,FALSE,
2017,"3013_2",2,TRUE,FALSE,FALSE,1,9.5,0,,,,,"",,FALSE,
2017,"3185_2.7I",2,TRUE,FALSE,FALSE,1,8.5,0,,,,,"",,FALSE,
2017,"3323_2",2,TRUE,FALSE,FALSE,1,9.5,0,,,,,"new tag (old tag = 3500)",,FALSE,
2017,"3501_2",2,TRUE,FALSE,FALSE,1,16,,,,,,"",,FALSE,
2017,"3502_2",2,TRUE,FALSE,FALSE,1,11.5,0,,,,,"",,FALSE,
2017,"3519_2",2,TRUE,FALSE,FALSE,1,11.1,1,,,,,"",,FALSE,
2017,"3523_2",2,TRUE,FALSE,FALSE,2,9,1,,,,,"",,FALSE,
2017,"3531_2",2,TRUE,FALSE,FALSE,1,15.4,0,,,,,"",,FALSE,
2017,"3533_2",2,TRUE,FALSE,FALSE,2,9.5,0,,,,,"",,FALSE,
2017,"3539_2",2,TRUE,FALSE,FALSE,1,9.5,0,,,,,"",,FALSE,
2017,"3540_2",2,TRUE,FALSE,FALSE,1,8.5,0,,,,,"",,FALSE,
2017,"3544_2",2,TRUE,FALSE,FALSE,2,9.5,0,,,,,"",,FALSE,
2017,"3549_2",2,TRUE,FALSE,FALSE,3,6,0,,,,,"",,FALSE,
2017,"3550_2",2,TRUE,FALSE,FALSE,1,10,0,,,,,"",,FALSE,
2017,"3574_2",2,TRUE,FALSE,FALSE,2,9,0,,,,,"",,FALSE,
2017,"3576_2",2,TRUE,FALSE,FALSE,4,7,1,,,,,"",,FALSE,
2017,"3584_2",2,TRUE,FALSE,FALSE,5,8,1,,,,,"",,FALSE,
2017,"3597_2",2,TRUE,FALSE,FALSE,2,9.5,1,,,,,"",,FALSE,
2017,"3598_2",2,TRUE,FALSE,FALSE,1,9.4,0,,,,,"",,FALSE,
2017,"3619_2",2,TRUE,FALSE,FALSE,1,9,0,,,,,"",,FALSE,
2017,"3623_2",2,TRUE,FALSE,FALSE,2,11,0,,,,,"",,FALSE,
2017,"3652_2",2,TRUE,FALSE,FALSE,,,,,,,,"NP/NT",,FALSE,
2017,"3654_2",2,TRUE,FALSE,FALSE,1,10,0,,,,,"",,FALSE,
2017,"3667_2",2,TRUE,FALSE,FALSE,3,7,0,,,,,"",,FALSE,
2017,"3668_2",2,TRUE,FALSE,FALSE,3,4.1,0,,,,,"",,FALSE,
2017,"3698_2",2,TRUE,FALSE,FALSE,4,7.1,2,,,,,"",,FALSE,
2017,"3703_2",2,TRUE,FALSE,FALSE,1,5.4,0,,,,,"new tag (old tag = 3844)",,FALSE,
2017,"3841_2",2,TRUE,FALSE,FALSE,4,11.5,2,,,,,"",,FALSE,
2017,"3847_2",2,TRUE,FALSE,FALSE,0,,,,,,,"No plant/dead?",,FALSE,
2017,"3858_2",2,TRUE,FALSE,FALSE,3,8.3,0,,,,,"",,FALSE,
2017,"3861_2",2,TRUE,FALSE,FALSE,4,5.2,0,,,,,"Could be 2 plants",,FALSE,
2017,"3864_2",2,TRUE,FALSE,FALSE,1,8,0,,,,,"",,FALSE,
2017,"3865_2",2,TRUE,FALSE,FALSE,3,7,0,,,,,"",,FALSE,
2017,"3891_2",2,TRUE,FALSE,FALSE,2,16.5,0,,,,,"",,FALSE,
2017,"3908_2",2,TRUE,FALSE,FALSE,0,,,,,,,"No plant/dead?",,FALSE,
2017,"3934_2",2,TRUE,FALSE,FALSE,1,7.5,0,,,,,"",,FALSE,
2017,"3015_3",3,TRUE,FALSE,FALSE,2,12.5,3,,,,,"",,FALSE,
2017,"3019_3",3,TRUE,FALSE,FALSE,6,18.5,1,,,,,"",,FALSE,
2017,"3036_3",3,TRUE,FALSE,FALSE,0,,,,,,,"No plant/dead?",,FALSE,
2017,"3056_3",3,TRUE,FALSE,FALSE,2,13.5,0,,,,,"",,FALSE,
2017,"3071_3",3,TRUE,FALSE,FALSE,2,17,0,,,,,"",,FALSE,
2017,"3304_3",3,TRUE,FALSE,FALSE,2,13,1,,,,,"",,FALSE,
2017,"3313_3",3,TRUE,FALSE,FALSE,3,8,0,,,,,"",,FALSE,
2017,"3349_3",3,TRUE,FALSE,FALSE,6,25,2,,,,,"",,FALSE,
2017,"3507_3",3,TRUE,FALSE,FALSE,1,12,1,,,,,"",,FALSE,
2017,"3568_3",3,TRUE,FALSE,FALSE,2,7,0,,,,,"",,FALSE,
2017,"3624_3",3,TRUE,FALSE,FALSE,6,12,3,,,,,"",,FALSE,
2017,"3633_3",3,TRUE,FALSE,FALSE,1,13.5,0,,,,,"",,FALSE,
2017,"3651_3",3,TRUE,FALSE,FALSE,1,12,0,,,,,"",,FALSE,
2017,"3831_3",3,TRUE,FALSE,FALSE,1,10,1,,,,,"",,FALSE,
2017,"3906_3",3,TRUE,FALSE,FALSE,1,7,1,,,,,"",,FALSE,
2017,"3007_4",4,TRUE,FALSE,FALSE,3,12,0,,,,,"",,FALSE,
2017,"3011_4",4,TRUE,FALSE,FALSE,4,10,1,,,,,"",,FALSE,
2017,"3064_4",4,TRUE,FALSE,FALSE,2,9,0,,,,,"",,FALSE,
2017,"3075_4",4,TRUE,FALSE,FALSE,3,14,0,,,,,"",,FALSE,
2017,"3090_4",4,TRUE,FALSE,FALSE,3,16,0,,,,,"Diversity Plot","fixed ycoor (was P)",TRUE,
2017,"3103_4",4,TRUE,FALSE,FALSE,1,9,0,,,,,"Diversity plot",,FALSE,
2017,"3122_4",4,TRUE,FALSE,FALSE,3,9.5,0,,,,,"",,FALSE,
2017,"3342_4",4,TRUE,FALSE,FALSE,4,9,2,,,,,"Diversity Plot",,FALSE,
2017,"3364_4",4,TRUE,FALSE,FALSE,2,11,1,,,,,"",,FALSE,
2017,"3555_4",4,TRUE,FALSE,FALSE,3,12,1,,,,,"Diversity Plot","fixed ycoor (was T)",TRUE,
2017,"3563_4",4,TRUE,FALSE,FALSE,5,10,3,,,,,"Diversity Plot","fixed ycoor (was R?)",TRUE,
2017,"3571_4",4,TRUE,FALSE,FALSE,2,9,1,,,,,"",,FALSE,
2017,"3634_4",4,TRUE,FALSE,FALSE,6,8.5,2,,,,,"Diversity Plot","fixed ycoor (was O)",TRUE,
2017,"3656_4",4,TRUE,FALSE,FALSE,2,10.5,0,,,,,"",,FALSE,
2017,"3660_4",4,TRUE,FALSE,FALSE,2,11,0,,,,,"",,FALSE,
2017,"3680_4",4,TRUE,FALSE,FALSE,2,7.5,0,,,,,"",,FALSE,
2017,"3691_4",4,TRUE,FALSE,FALSE,2,9.5,0,,,,,"",,FALSE,
2017,"3805_4",4,TRUE,FALSE,FALSE,2,10.5,1,,,,,"",,FALSE,
2017,"3812_4",4,TRUE,FALSE,FALSE,1,11.5,0,,,,,"",,FALSE,
2017,"3983_4",4,TRUE,FALSE,FALSE,5,12,1,,,,,"Yellow leaves",,FALSE,
2017,"3001_5",5,TRUE,FALSE,FALSE,0,,,,,,,"No plant/dead?",,FALSE,
2017,"3003_5",5,TRUE,FALSE,FALSE,2,10,1,,,,,"",,FALSE,
2017,"3010_5",5,TRUE,FALSE,FALSE,3,13,1,,,,,"",,FALSE,
2017,"3022_5",5,TRUE,FALSE,FALSE,3,11,1,,,,,"",,FALSE,
2017,"3024_5",5,TRUE,FALSE,FALSE,4,15,2,,,,,"",,FALSE,
2017,"3034_5",5,TRUE,FALSE,FALSE,6,12,0,,,,,"",,FALSE,
2017,"3040_5",5,TRUE,FALSE,FALSE,4,8.5,2,,,,,"",,FALSE,
2017,"3060_5",5,TRUE,FALSE,FALSE,5,8,1,,,,,"",,FALSE,
2017,"3067_5",5,TRUE,FALSE,FALSE,2,11.5,1,,,,,"",,FALSE,
2017,"3073_5",5,TRUE,FALSE,FALSE,4,8.5,2,,,,,"",,FALSE,
2017,"3074_5",5,TRUE,FALSE,FALSE,2,10,1,,,,,"",,FALSE,
2017,"3093_5",5,TRUE,FALSE,FALSE,2,13,1,,,,," Tagged last year but no data",,FALSE,
2017,"3095_5",5,TRUE,FALSE,FALSE,,,,,,,,"NP/NT",,FALSE,
2017,"3105_5",5,TRUE,FALSE,FALSE,7,11.5,2,,,,,"",,FALSE,
2017,"3106_5",5,TRUE,FALSE,FALSE,7,15,3,,,,,"",,FALSE,
2017,"3108_5",5,TRUE,FALSE,FALSE,8,16,4,,,,,"",,FALSE,
2017,"3109_5",5,TRUE,FALSE,FALSE,4,7,1,,,,,"",,FALSE,
2017,"3120_5",5,TRUE,FALSE,FALSE,4,11.5,2,,,,,"",,FALSE,
2017,"3124_5",5,TRUE,FALSE,FALSE,2,12,2,,,,,"",,FALSE,
2017,"3125_5.3I",5,TRUE,FALSE,FALSE,4,10.5,1,,,,,"",,FALSE,
2017,"3135_5",5,TRUE,FALSE,FALSE,3,12.5,2,,,,,"",,FALSE,
2017,"3144_5",5,TRUE,FALSE,FALSE,3,10,1,,,,,"",,FALSE,
2017,"3148_5",5,TRUE,FALSE,FALSE,2,11,2,,,,,"",,FALSE,
2017,"3152_5",5,TRUE,FALSE,FALSE,2,11.5,1,,,,,"",,FALSE,
2017,"3153_5",5,TRUE,FALSE,FALSE,2,13,1,,,,,"",,FALSE,
2017,"3161_5",5,TRUE,FALSE,FALSE,4,14.5,3,,,,,"",,FALSE,
2017,"3170_5",5,TRUE,FALSE,FALSE,3,13,1,,,,,"",,FALSE,
2017,"3174_5",5,TRUE,FALSE,FALSE,2,11,0,,,,,"",,FALSE,
2017,"3178_5",5,TRUE,FALSE,FALSE,5,15,3,,,,,"",,FALSE,
2017,"3180_5",5,TRUE,FALSE,FALSE,4,14.5,2,,,,,"",,FALSE,
2017,"3184_5",5,TRUE,FALSE,FALSE,2,9,2,,,,,"",,FALSE,
2017,"3186_5",5,TRUE,FALSE,FALSE,1,11.5,0,,,,,"",,FALSE,
2017,"3191_5",5,TRUE,FALSE,FALSE,3,7,2,,,,,"",,FALSE,
2017,"3192_5",5,TRUE,FALSE,FALSE,6,11,1,,,,,"",,FALSE,
2017,"3193_5",5,TRUE,FALSE,FALSE,5,9.5,3,,,,,"",,FALSE,
2017,"3194_5",5,TRUE,FALSE,FALSE,5,12,3,,,,,"",,FALSE,
2017,"3196_5",5,TRUE,FALSE,FALSE,6,10.5,4,,,,,"",,FALSE,
2017,"3197_5",5,TRUE,FALSE,FALSE,0,,,,,,,"No plant/dead?",,FALSE,
2017,"3198_5",5,TRUE,FALSE,FALSE,0,,,,,,,"No plant/dead?",,FALSE,
2017,"3199_5",5,TRUE,FALSE,FALSE,5,9,2,,,,,"",,FALSE,
2017,"3200_5",5,TRUE,FALSE,FALSE,7,11.5,4,,,,,"",,FALSE,
2017,"3328_5",5,TRUE,FALSE,FALSE,10,17,5,,,,,"",,FALSE,
2017,"3329_5",5,TRUE,FALSE,FALSE,3,11,0,,,,,"",,FALSE,
2017,"3330_5",5,TRUE,FALSE,FALSE,1,10,1,,,,,"",,FALSE,
2017,"3331_5",5,TRUE,FALSE,FALSE,3,9,1,,,,,"",,FALSE,
2017,"3334_5",5,TRUE,FALSE,FALSE,4,15.5,2,,,,,"",,FALSE,
2017,"3338_5",5,TRUE,FALSE,FALSE,3,10,2,,,,,"",,FALSE,
2017,"3342_5",5,TRUE,FALSE,FALSE,,,,,,,,"NP/NT",,FALSE,
2017,"3343_5",5,TRUE,FALSE,FALSE,1,4.5,0,,,,,"",,FALSE,
2017,"3361_5",5,TRUE,FALSE,FALSE,4,15.5,2,,,,,"",,FALSE,
2017,"3362_5",5,TRUE,FALSE,FALSE,5,6,4,,,,,"",,FALSE,
2017,"3363_5",5,TRUE,FALSE,FALSE,0,,,,,,,"No plant/dead?",,FALSE,
2017,"3508_5",5,TRUE,FALSE,FALSE,3,12.5,0,,,,,"",,FALSE,
2017,"3516_5",5,TRUE,FALSE,FALSE,3,10,2,,,,,"",,FALSE,
2017,"3538_5",5,TRUE,FALSE,FALSE,2,9,1,,,,,"",,FALSE,
2017,"3546_5",5,TRUE,FALSE,FALSE,4,8,2,,,,,"",,FALSE,
2017,"3560_5",5,TRUE,FALSE,FALSE,4,8,1,,,,,"",,FALSE,
2017,"3566_5",5,TRUE,FALSE,FALSE,2,8.5,2,,,,,"",,FALSE,
2017,"3577_5",5,TRUE,FALSE,FALSE,3,11,2,,,,,"",,FALSE,
2017,"3592_5",5,TRUE,FALSE,FALSE,3,12,1,,,,,"",,FALSE,
2017,"3615_5",5,TRUE,FALSE,FALSE,3,18.5,1,,,,,"",,FALSE,
2017,"3622_5",5,TRUE,FALSE,FALSE,2,13,2,,,,,"",,FALSE,
2017,"3640_5",5,TRUE,FALSE,FALSE,3,15,1,,,,,"",,FALSE,
2017,"3644_5",5,TRUE,FALSE,FALSE,2,13,0,,,,,"",,FALSE,
2017,"3649_5",5,TRUE,FALSE,FALSE,3,11,1,,,,,"",,FALSE,
2017,"3663_5",5,TRUE,FALSE,FALSE,2,10,0,,,,,"",,FALSE,
2017,"3679_5",5,TRUE,FALSE,FALSE,4,13.5,2,,,,,"",,FALSE,
2017,"3684_5",5,TRUE,FALSE,FALSE,3,7.5,2,,,,,"",,FALSE,
2017,"3685_5",5,TRUE,FALSE,FALSE,5,18.5,3,,,,,"",,FALSE,
2017,"3697_5",5,TRUE,FALSE,FALSE,3,11.5,1,,,,,"",,FALSE,
2017,"3706_5",5,TRUE,FALSE,FALSE,5,13,3,,,,,"",,FALSE,
2017,"3708_5",5,TRUE,FALSE,FALSE,6,12.5,7,,,,,"",,FALSE,
2017,"3710_5",5,TRUE,FALSE,FALSE,2,6,2,,,,,"",,FALSE,
2017,"3713_5",5,TRUE,FALSE,FALSE,3,10,2,,,,,"",,FALSE,
2017,"3714_5",5,TRUE,FALSE,FALSE,1,9.5,0,,,,,"",,FALSE,
2017,"3803_5",5,TRUE,FALSE,FALSE,3,9,1,,,,,"",,FALSE,
2017,"3807_5",5,TRUE,FALSE,FALSE,3,12.5,2,,,,,"",,FALSE,
2017,"3810_5",5,TRUE,FALSE,FALSE,2,8,2,,,,,"",,FALSE,
2017,"3811_5",5,TRUE,FALSE,FALSE,3,10,2,,,,,"",,FALSE,
2017,"3817_5",5,TRUE,FALSE,FALSE,3,10.5,2,,,,,"",,FALSE,
2017,"3820_5",5,TRUE,FALSE,FALSE,3,11,2,,,,,"",,FALSE,
2017,"3827_5",5,TRUE,FALSE,FALSE,4,12,2,,,,,"",,FALSE,
2017,"3833_5",5,TRUE,FALSE,FALSE,2,10,1,,,,,"",,FALSE,
2017,"3836_5",5,TRUE,FALSE,FALSE,3,11,1,,,,,"",,FALSE,
2017,"3869_5",5,TRUE,FALSE,FALSE,4,14.5,2,,,,,"",,FALSE,
2017,"3877_5",5,TRUE,FALSE,FALSE,2,13,0,,,,,"",,FALSE,
2017,"3888_5",5,TRUE,FALSE,FALSE,2,10.5,2,,,,,"",,FALSE,
2017,"3896_5",5,TRUE,FALSE,FALSE,3,8,1,,,,,"",,FALSE,
2017,"3907_5",5,TRUE,FALSE,FALSE,2,11.5,1,,,,,"",,FALSE,
2017,"3941_5",5,TRUE,FALSE,FALSE,5,7,4,,,,,"",,FALSE,
2017,"3984_5",5,TRUE,FALSE,FALSE,3,10,1,,,,,"",,FALSE,
2017,"3987_5",5,TRUE,FALSE,FALSE,3,14.5,2,,,,,"",,FALSE,
2017,"3988_5",5,TRUE,FALSE,FALSE,4,8,0,,,,,"",,FALSE,
2017,"3998_5",5,TRUE,FALSE,FALSE,3,14.5,0,,,,,"",,FALSE,
2017,"3005_6",6,TRUE,FALSE,FALSE,2,10.5,1,,,,,"",,FALSE,
2017,"3008_6",6,TRUE,FALSE,FALSE,5,12.5,3,,,,,"",,FALSE,
2017,"3070_6",6,TRUE,FALSE,FALSE,7,13,3,,,,,"",,FALSE,
2017,"3136_6",6,TRUE,FALSE,FALSE,3,13.5,2,,,,,"",,FALSE,
2017,"3140_6",6,TRUE,FALSE,FALSE,2,15,2,,,,,"",,FALSE,
2017,"3141_6",6,TRUE,FALSE,FALSE,6,19,0,,,,,"",,FALSE,
2017,"3142_6",6,TRUE,FALSE,FALSE,3,13,2,,,,,"",,FALSE,
2017,"3173_6",6,TRUE,FALSE,FALSE,4,9.5,1,,,,,"",,FALSE,
2017,"3319_6",6,TRUE,FALSE,FALSE,3,15,1,,,,,"Killed",,FALSE,
2017,"3345_6",6,TRUE,FALSE,FALSE,6,16.5,3,,,,,"","fixed ycoor (was C)",TRUE,
2017,"3358_6",6,TRUE,FALSE,FALSE,1,20,0,,,,,"",,FALSE,
2017,"3360_6",6,TRUE,FALSE,FALSE,2,22.5,1,,,,,"",,FALSE,
2017,"3372_6",6,TRUE,FALSE,FALSE,2,13.5,0,,,,,"",,FALSE,
2017,"3373_6",6,TRUE,FALSE,FALSE,3,11,0,,,,,"",,FALSE,
2017,"3374_6",6,TRUE,FALSE,FALSE,2,9,0,,,,,"",,FALSE,
2017,"3400_6",6,TRUE,FALSE,FALSE,7,15,3,,,,,"",,FALSE,
2017,"3518_6",6,TRUE,FALSE,FALSE,2,15,1,,,,,"",,FALSE,
2017,"3541_6",6,TRUE,FALSE,FALSE,2,15.5,0,,,,,"",,FALSE,
2017,"3570_6",6,TRUE,FALSE,FALSE,6,15,4,,,,,"",,FALSE,
2017,"3601_6",6,TRUE,FALSE,FALSE,1,17.5,1,,,,,"",,FALSE,
2017,"3630_6",6,TRUE,FALSE,FALSE,4,13,1,,,,,"",,FALSE,
2017,"3643_6",6,TRUE,FALSE,FALSE,3,17,1,,,,,"",,FALSE,
2017,"3648_6",6,TRUE,FALSE,FALSE,4,18.5,2,,,,,"",,FALSE,
2017,"3669_6",6,TRUE,FALSE,FALSE,1,8,1,,,,,"",,FALSE,
2017,"3748_6",6,TRUE,FALSE,FALSE,4,18,2,,,,,"","updating tag (old tag 3179 new tag 3748",TRUE,
2017,"3789_6",6,TRUE,FALSE,FALSE,1,13,0,,,,,"","tag switched (old tag 3164);NA",TRUE,
2017,"3825_6",6,TRUE,FALSE,FALSE,3,21.5,0,,,,,"",,FALSE,
2017,"3887_6",6,TRUE,FALSE,FALSE,2,14.5,1,,,,,"",,FALSE,
2017,"3916_6",6,TRUE,FALSE,FALSE,1,26.5,0,,,,,"",,FALSE,
2017,"3044_7",7,TRUE,FALSE,FALSE,2,20,1,,,,,"","one ycoor fixed (was NA)",TRUE,
2017,"3069_7",7,TRUE,FALSE,FALSE,4,18.5,2,,,,,"",,FALSE,
2017,"3089_7",7,TRUE,FALSE,FALSE,2,17,2,,,,,"",,FALSE,
2017,"3100_7",7,TRUE,FALSE,FALSE,2,19,1,,,,,"",,FALSE,
2017,"3131_7",7,TRUE,FALSE,FALSE,,,,,,,,"NP/NT",,FALSE,
2017,"3298_7",7,TRUE,FALSE,FALSE,3,18,2,,,,,"",,TRUE,
2017,"3308_7",7,TRUE,FALSE,FALSE,1,19,1,,,,,"",,FALSE,
2017,"3327_7",7,TRUE,FALSE,FALSE,1,15,0,,,,,"",,FALSE,
2017,"3357_7",7,TRUE,FALSE,FALSE,,,,,,,,"NP/NT",,FALSE,
2017,"3368_7",7,TRUE,FALSE,FALSE,8,14,6,,,,,"",,FALSE,
2017,"3370_7",7,TRUE,FALSE,FALSE,3,17,2,,,,,"",,FALSE,
2017,"3375_7",7,TRUE,FALSE,FALSE,2,17,1,,,,,"",,FALSE,
2017,"3398_7",7,TRUE,FALSE,FALSE,4,14,0,,,,,"","tag changed based on 2019 note (was 3396)",TRUE,
2017,"3513_7",7,TRUE,FALSE,FALSE,,,,,,,,"NP/NT",,FALSE,
2017,"3636_7",7,TRUE,FALSE,FALSE,2,15.5,1,,,,,"",,FALSE,
2017,"3688_7",7,TRUE,FALSE,FALSE,4,18,2,,,,,"",,FALSE,
2017,"3696_7",7,TRUE,FALSE,FALSE,,,,,,,,"NP/NT",,FALSE,
2017,"3874_7",7,TRUE,FALSE,FALSE,4,22,1,,,,,"",,FALSE,
2017,"3886_7",7,TRUE,FALSE,FALSE,5,17,2,,,,,"","NA; tag misentered as 3866",TRUE,
2017,"3981_7",7,TRUE,FALSE,FALSE,2,16,0,,,,,"",,FALSE,
2017,"3994_7",7,TRUE,FALSE,FALSE,6,14,2,,,,,"",,FALSE,
2017,"5051_7",7,TRUE,FALSE,FALSE,2,18,1,,,,,"","changed tag manually; was 3195 before 2021",TRUE,
2017,"3059_9",9,TRUE,FALSE,FALSE,3,20,1,,,,,"Ycoord= distance from quadrat (m)",,FALSE,
2017,"3143_9",9,TRUE,FALSE,FALSE,4,22,1,,,,,"Ycoord= distance from quadrat (m)",,FALSE,
2017,"3183_9",9,TRUE,FALSE,FALSE,6,21,2,,,,,"Ycoord= distance from quadrat (m)",,FALSE,
2017,"3639_9",9,TRUE,FALSE,FALSE,8,20.5,2,,,,,"Ycoord= distance from quadrat (m)",,FALSE,
2017,"3190_10",10,TRUE,FALSE,FALSE,1,14.5,0,,,,,"",,FALSE,
2017,"3353_10",10,TRUE,FALSE,FALSE,1,24.5,0,,,,,"",,FALSE,
2017,"3378_10",10,TRUE,FALSE,FALSE,2,19,0,,,,,"",,FALSE,
2017,"3547_10",10,TRUE,FALSE,FALSE,2,20.5,0,,,,,"",,FALSE,
2017,"3655_10",10,TRUE,FALSE,FALSE,2,20.5,0,,,,,"",,FALSE,
2017,"3670_10",10,TRUE,FALSE,FALSE,0,,,,,,,"No plant/dead?",,FALSE,
2017,"3002_12",12,TRUE,FALSE,FALSE,1,7,2,,,,,"",,FALSE,
2017,"3354_12",12,TRUE,FALSE,FALSE,1,7,0,,,,,"",,FALSE,
2017,"3366_12",12,TRUE,FALSE,FALSE,2,10.5,1,,,,,"",,FALSE,
2017,"3369_12",12,TRUE,FALSE,FALSE,2,3.5,0,,,,,"",,FALSE,
2017,"3376_12",12,TRUE,FALSE,FALSE,1,2,0,,,,,"",,FALSE,
2017,"3386_12",12,TRUE,FALSE,FALSE,2,4,0,,,,,"",,FALSE,
2017,"3388_12",12,TRUE,FALSE,FALSE,1,3.5,0,,,,,"",,FALSE,
2017,"3394_12",12,TRUE,FALSE,FALSE,1,4,0,,,,,"",,FALSE,
2017,"3395_12",12,TRUE,FALSE,FALSE,1,3.5,0,,,,,"",,FALSE,
2017,"3536_12",12,TRUE,FALSE,FALSE,3,11.5,2,,,,,"",,FALSE,
2017,"3551_12",12,TRUE,FALSE,FALSE,2,8,2,,,,,"",,FALSE,
2017,"3578_12",12,TRUE,FALSE,FALSE,2,9.5,2,,,,,"",,FALSE,
2017,"3834_12",12,TRUE,FALSE,FALSE,2,7.5,0,,,,,"",,FALSE,
2017,"3876_12",12,TRUE,FALSE,FALSE,1,8,0,,,,,"",,FALSE,
2017,"3009_13",13,TRUE,FALSE,FALSE,5,12.5,1,,,,,"",,FALSE,
2017,"3018_13",13,TRUE,FALSE,FALSE,2,13,2,,,,,"",,FALSE,
2017,"3023_13",13,TRUE,FALSE,FALSE,5,14.5,2,,,,,"",,FALSE,
2017,"3027_13",13,TRUE,FALSE,FALSE,4,11,2,,,,,"",,FALSE,
2017,"3039_13",13,TRUE,FALSE,FALSE,2,17,2,,,,,"",,FALSE,
2017,"3061_13",13,TRUE,FALSE,FALSE,1,5.5,0,,,,,"",,FALSE,
2017,"3079_13",13,TRUE,FALSE,FALSE,13,10.5,4,,,,,"",,FALSE,
2017,"3088_13",13,TRUE,FALSE,FALSE,7,10,2,,,,,"",,FALSE,
2017,"3119_13",13,TRUE,FALSE,FALSE,3,9.5,1,,,,,"","tag manually edited; was 3388",TRUE,
2017,"3123_13",13,TRUE,FALSE,FALSE,24,10,5,,,,,"",,FALSE,
2017,"3128_13",13,TRUE,FALSE,FALSE,5,10,3,,,,,"",,FALSE,
2017,"3142_13",13,TRUE,FALSE,FALSE,2,13,2,,,,,"","tag changed in 2019 (was 3387)",TRUE,
2017,"3154_13",13,TRUE,FALSE,FALSE,4,14.5,2,,,,,"",,FALSE,
2017,"3155_13",13,TRUE,FALSE,FALSE,4,13,4,,,,,"",,FALSE,
2017,"3167_13",13,TRUE,FALSE,FALSE,3,8,2,,,,,"",,FALSE,
2017,"3178_13",13,TRUE,FALSE,FALSE,2,10,2,,,,,"","tag changed in 2019 (was 3387)",TRUE,
2017,"3187_13",13,TRUE,FALSE,FALSE,6,14,2,,,,,"",,FALSE,
2017,"3287_13",13,TRUE,FALSE,FALSE,2,13,1,,,,,"",,FALSE,
2017,"3333_13",13,TRUE,FALSE,FALSE,2,12,0,,,,,"",,FALSE,
2017,"3336_13",13,TRUE,FALSE,FALSE,5,13,2,,,,,"",,FALSE,
2017,"3355_13",13,TRUE,FALSE,FALSE,1,17,0,,,,,"",,FALSE,
2017,"3356_13",13,TRUE,FALSE,FALSE,3,8,2,,,,,"",,FALSE,
2017,"3357_13",13,TRUE,FALSE,FALSE,1,16,0,,,,,"",,FALSE,
2017,"3358_13",13,TRUE,FALSE,FALSE,1,15,0,,,,,"",,FALSE,
2017,"3359_13",13,TRUE,FALSE,FALSE,2,8.5,1,,,,,"",,FALSE,
2017,"3367_13",13,TRUE,FALSE,FALSE,2,8,1,,,,,"",,FALSE,
2017,"3373_13",13,TRUE,FALSE,FALSE,2,10,0,,,,,"",,FALSE,
2017,"3375_13",13,TRUE,FALSE,FALSE,1,9.5,0,,,,,"",,FALSE,
2017,"3376_13",13,TRUE,FALSE,FALSE,1,8.5,0,,,,,"",,FALSE,
2017,"3377_13",13,TRUE,FALSE,FALSE,1,4,0,,,,,"",,FALSE,
2017,"3382_13",13,TRUE,FALSE,FALSE,2,9.5,3,,,,,"",,FALSE,
2017,"3383_13",13,TRUE,FALSE,FALSE,1,9.5,1,,,,,"",,FALSE,
2017,"3384_13",13,TRUE,FALSE,FALSE,2,14,1,,,,,"",,FALSE,
2017,"3385_13",13,TRUE,FALSE,FALSE,3,14.5,1,,,,,"",,FALSE,
2017,"3389_13",13,TRUE,FALSE,FALSE,3,12.5,1,,,,,"",,FALSE,
2017,"3390_13",13,TRUE,FALSE,FALSE,5,5,1,,,,,"",,FALSE,
2017,"3391_13",13,TRUE,FALSE,FALSE,1,9,3,,,,,"",,FALSE,
2017,"3392_13",13,TRUE,FALSE,FALSE,1,7,0,,,,,"",,FALSE,
2017,"3393_13",13,TRUE,FALSE,FALSE,2,5,0,,,,,"",,FALSE,
2017,"3396_13",13,TRUE,FALSE,FALSE,2,9,2,,,,,"",,FALSE,
2017,"3397_13",13,TRUE,FALSE,FALSE,2,10.5,0,,,,,"",,FALSE,
2017,"3400_13",13,TRUE,FALSE,FALSE,2,12,1,,,,,"",,FALSE,
2017,"3480_13",13,TRUE,FALSE,FALSE,1,13.5,0,,,,,"","tag changed in 2019 (was 3356)",TRUE,
2017,"3481_13",13,TRUE,FALSE,FALSE,3,10.5,2,,,,,"","tag changed in 2020 (was 3389)",TRUE,
2017,"3535_13",13,TRUE,FALSE,FALSE,2,15.5,1,,,,,"","fixed xcoor (was 16)",TRUE,
2017,"3558_13",13,TRUE,FALSE,FALSE,4,10.5,1,,,,,"",,FALSE,
