"size.prev","size.cur","trt","p.size.cur","perturb.param","orig.par.val"
1,1.2,"control",0.00274277672824521,"surv_int",0.474077993457209
1.1,1.2,"control",0.00247356381348472,"surv_int",0.474077993457209
1.2,1.2,"control",0.0022239108042484,"surv_int",0.474077993457209
1.3,1.2,"control",0.00199335037233692,"surv_int",0.474077993457209
1.4,1.2,"control",0.00178128108816332,"surv_int",0.474077993457209
1.5,1.2,"control",0.00158699052471046,"surv_int",0.474077993457209
1.6,1.2,"control",0.00140967750060385,"surv_int",0.474077993457209
1.7,1.2,"control",0.00124847310738979,"surv_int",0.474077993457209
1.8,1.2,"control",0.00110246024301376,"surv_int",0.474077993457209
1.9,1.2,"control",0.000970691447798686,"surv_int",0.474077993457209
2,1.2,"control",0.000852204908799393,"surv_int",0.474077993457209
2.1,1.2,"control",0.000746038561652888,"surv_int",0.474077993457209
2.2,1.2,"control",0.00065124227484856,"surv_int",0.474077993457209
2.3,1.2,"control",0.000566888149067843,"surv_int",0.474077993457209
2.4,1.2,"control",0.000492079003655367,"surv_int",0.474077993457209
2.5,1.2,"control",0.000425955153496019,"surv_int",0.474077993457209
2.6,1.2,"control",0.000367699602972635,"surv_int",0.474077993457209
2.7,1.2,"control",0.000316541799866468,"surv_int",0.474077993457209
2.8,1.2,"control",0.00027176010178159,"surv_int",0.474077993457209
2.9,1.2,"control",0.000232683111758968,"surv_int",0.474077993457209
3,1.2,"control",0.000198690039068818,"surv_int",0.474077993457209
3.1,1.2,"control",0.000169210236602649,"surv_int",0.474077993457209
3.2,1.2,"control",0.000143722058665609,"surv_int",0.474077993457209
3.3,1.2,"control",0.000121751173073811,"surv_int",0.474077993457209
3.4,1.2,"control",0.000102868449992824,"surv_int",0.474077993457209
3.5,1.2,"control",8.66875375297901e-05,"surv_int",0.474077993457209
3.6,1.2,"control",7.2862221239483e-05,"surv_int",0.474077993457209
3.7,1.2,"control",6.10836518609675e-05,"surv_int",0.474077993457209
3.8,1.2,"control",5.10775131162307e-05,"surv_int",0.474077993457209
3.9,1.2,"control",4.2601189544604e-05,"surv_int",0.474077993457209
4,1.2,"control",3.5440983313069e-05,"surv_int",0.474077993457209
4.1,1.2,"control",2.94094188647412e-05,"surv_int",0.474077993457209
4.2,1.2,"control",2.43426652227404e-05,"surv_int",0.474077993457209
4.3,1.2,"control",2.00980977853088e-05,"surv_int",0.474077993457209
4.4,1.2,"control",1.65520145241669e-05,"surv_int",0.474077993457209
4.5,1.2,"control",1.35975155964707e-05,"surv_int",0.474077993457209
4.6,1.2,"control",1.11425504443473e-05,"surv_int",0.474077993457209
4.7,1.2,"control",9.10813241262615e-06,"surv_int",0.474077993457209
4.8,1.2,"control",7.42671768303119e-06,"surv_int",0.474077993457209
4.9,1.2,"control",6.04074281466444e-06,"surv_int",0.474077993457209
5,1.2,"control",4.90131330758626e-06,"surv_int",0.474077993457209
5.1,1.2,"control",3.96703428177518e-06,"surv_int",0.474077993457209
5.2,1.2,"control",3.20297350463235e-06,"surv_int",0.474077993457209
5.3,1.2,"control",2.57974652881208e-06,"surv_int",0.474077993457209
5.4,1.2,"control",2.07271354733488e-06,"surv_int",0.474077993457209
5.5,1.2,"control",1.66127767062784e-06,"surv_int",0.474077993457209
5.6,1.2,"control",1.32827462366576e-06,"surv_int",0.474077993457209
5.7,1.2,"control",1.05944430144066e-06,"surv_int",0.474077993457209
5.8,1.2,"control",8.42975165349269e-07,"surv_int",0.474077993457209
5.9,1.2,"control",6.69113076233491e-07,"surv_int",0.474077993457209
6,1.2,"control",5.29826812384481e-07,"surv_int",0.474077993457209
0.5,1.3,"control",0.00625934888196607,"surv_int",0.474077993457209
0.6,1.3,"control",0.00578223018941582,"surv_int",0.474077993457209
0.7,1.3,"control",0.00532443542021791,"surv_int",0.474077993457209
0.8,1.3,"control",0.00488734635379933,"surv_int",0.474077993457209
0.9,1.3,"control",0.00447202015231104,"surv_int",0.474077993457209
1,1.3,"control",0.00407920417614505,"surv_int",0.474077993457209
1.1,1.3,"control",0.00370935481171672,"surv_int",0.474077993457209
1.2,1.3,"control",0.00336265950066709,"surv_int",0.474077993457209
1.3,1.3,"control",0.00303906116342141,"surv_int",0.474077993457209
1.4,1.3,"control",0.00273828423817489,"surv_int",0.474077993457209
1.5,1.3,"control",0.00245986160484353,"surv_int",0.474077993457209
1.6,1.3,"control",0.00220316172799509,"surv_int",0.474077993457209
1.7,1.3,"control",0.00196741542889099,"surv_int",0.474077993457209
1.8,1.3,"control",0.00175174178030649,"surv_int",0.474077993457209
1.9,1.3,"control",0.00155517270486498,"surv_int",0.474077993457209
2,1.3,"control",0.00137667594477865,"surv_int",0.474077993457209
2.1,1.3,"control",0.00121517615522146,"surv_int",0.474077993457209
2.2,1.3,"control",0.00106957395272192,"surv_int",0.474077993457209
2.3,1.3,"control",0.000938762822182113,"surv_int",0.474077993457209
2.4,1.3,"control",0.000821643850176634,"surv_int",0.474077993457209
2.5,1.3,"control",0.00071713830734035,"surv_int",0.474077993457209
2.6,1.3,"control",0.000624198148633152,"surv_int",0.474077993457209
2.7,1.3,"control",0.000541814537167742,"surv_int",0.474077993457209
2.8,1.3,"control",0.000469024525494006,"surv_int",0.474077993457209
2.9,1.3,"control",0.000404916048373844,"surv_int",0.474077993457209
3,1.3,"control",0.000348631393937062,"surv_int",0.474077993457209
3.1,1.3,"control",0.000299369326568049,"surv_int",0.474077993457209
3.2,1.3,"control",0.000256386035868565,"surv_int",0.474077993457209
3.3,1.3,"control",0.000218995082513631,"surv_int",0.474077993457209
3.4,1.3,"control",0.000186566504674615,"surv_int",0.474077993457209
3.5,1.3,"control",0.000158525238778847,"surv_int",0.474077993457209
3.6,1.3,"control",0.000134348996486121,"surv_int",0.474077993457209
3.7,1.3,"control",0.000113565726579414,"surv_int",0.474077993457209
3.8,1.3,"control",9.57507765870577e-05,"surv_int",0.474077993457209
3.9,1.3,"control",8.05238548787621e-05,"surv_int",0.474077993457209
4,1.3,"control",6.75458801185582e-05,"surv_int",0.474077993457209
4.1,1.3,"control",5.65157916372683e-05,"surv_int",0.474077993457209
4.2,1.3,"control",4.716738174946e-05,"surv_int",0.474077993457209
4.3,1.3,"control",3.92661994578124e-05,"surv_int",0.474077993457209
4.4,1.3,"control",3.26065644726076e-05,"surv_int",0.474077993457209
4.5,1.3,"control",2.70087210841762e-05,"surv_int",0.474077993457209
4.6,1.3,"control",2.23161531769097e-05,"surv_int",0.474077993457209
4.7,1.3,"control",1.83930745453249e-05,"surv_int",0.474077993457209
4.8,1.3,"control",1.51221026192517e-05,"surv_int",0.474077993457209
4.9,1.3,"control",1.24021186602432e-05,"surv_int",0.474077993457209
5,1.3,"control",1.01463133748651e-05,"surv_int",0.474077993457209
5.1,1.3,"control",8.28041361426473e-06,"surv_int",0.474077993457209
5.2,1.3,"control",6.74108330097617e-06,"surv_int",0.474077993457209
5.3,1.3,"control",5.47448985040611e-06,"surv_int",0.474077993457209
5.4,1.3,"control",4.43502604528972e-06,"surv_int",0.474077993457209
5.5,1.3,"control",3.58417649039395e-06,"surv_int",0.474077993457209
5.6,1.3,"control",2.88951734157243e-06,"surv_int",0.474077993457209
5.7,1.3,"control",2.32383789448461e-06,"surv_int",0.474077993457209
5.8,1.3,"control",1.86437276787934e-06,"surv_int",0.474077993457209
5.9,1.3,"control",1.49213376593226e-06,"surv_int",0.474077993457209
6,1.3,"control",1.19133100293151e-06,"surv_int",0.474077993457209
0.5,1.4,"control",0.00867737768389827,"surv_int",0.474077993457209
0.6,1.4,"control",0.00808248652235574,"surv_int",0.474077993457209
0.7,1.4,"control",0.00750435631415002,"surv_int",0.474077993457209
0.8,1.4,"control",0.00694549608193131,"surv_int",0.474077993457209
0.9,1.4,"control",0.00640802467836368,"surv_int",0.474077993457209
1,1.4,"control",0.00589367437878749,"surv_int",0.474077993457209
1.1,1.4,"control",0.00540380092856631,"surv_int",0.474077993457209
1.2,1.4,"control",0.00493939921572844,"surv_int",0.474077993457209
1.3,1.4,"control",0.00450112367783013,"surv_int",0.474077993457209
1.4,1.4,"control",0.00408931252440981,"surv_int",0.474077993457209
1.5,1.4,"control",0.00370401485987285,"surv_int",0.474077993457209
1.6,1.4,"control",0.0033450198221812,"surv_int",0.474077993457209
1.7,1.4,"control",0.00301188690579304,"surv_int",0.474077993457209
1.8,1.4,"control",0.00270397670810765,"surv_int",0.474077993457209
1.9,1.4,"control",0.00242048142240817,"surv_int",0.474077993457209
2,1.4,"control",0.00216045449235392,"surv_int",0.474077993457209
2.1,1.4,"control",0.00192283893922209,"surv_int",0.474077993457209
2.2,1.4,"control",0.00170649396959959,"surv_int",0.474077993457209
2.3,1.4,"control",0.00151021956491896,"surv_int",0.474077993457209
2.4,1.4,"control",0.00133277884256217,"surv_int",0.474077993457209
2.5,1.4,"control",0.00117291805928141,"surv_int",0.474077993457209
2.6,1.4,"control",0.00102938420004136,"surv_int",0.474077993457209
2.7,1.4,"control",0.000900940158245547,"surv_int",0.474077993457209
2.8,1.4,"control",0.00078637756630809,"surv_int",0.474077993457209
2.9,1.4,"control",0.000684527378708907,"surv_int",0.474077993457209
3,1.4,"control",0.000594268343385597,"surv_int",0.474077993457209
3.1,1.4,"control",0.000514533522177633,"surv_int",0.474077993457209
3.2,1.4,"control",0.000444315037838003,"surv_int",0.474077993457209
3.3,1.4,"control",0.000382667234770498,"surv_int",0.474077993457209
3.4,1.4,"control",0.000328708444106937,"surv_int",0.474077993457209
3.5,1.4,"control",0.000281621541993449,"surv_int",0.474077993457209
3.6,1.4,"control",0.000240653483973386,"surv_int",0.474077993457209
3.7,1.4,"control",0.000205113989051693,"surv_int",0.474077993457209
3.8,1.4,"control",0.000174373535245913,"surv_int",0.474077993457209
3.9,1.4,"control",0.00014786081493196,"surv_int",0.474077993457209
4,1.4,"control",0.00012505978374467,"surv_int",0.474077993457209
4.1,1.4,"control",0.000105506421764318,"surv_int",0.474077993457209
4.2,1.4,"control",8.87853106858312e-05,"surv_int",0.474077993457209
4.3,1.4,"control",7.45261160114066e-05,"surv_int",0.474077993457209
4.4,1.4,"control",6.24000493286461e-05,"surv_int",0.474077993457209
4.5,1.4,"control",5.21163726575396e-05,"surv_int",0.474077993457209
4.6,1.4,"control",4.34189948244365e-05,"surv_int",0.474077993457209
4.7,1.4,"control",3.60831989445959e-05,"surv_int",0.474077993457209
4.8,1.4,"control",2.99125304120342e-05,"surv_int",0.474077993457209
4.9,1.4,"control",2.4735866310201e-05,"surv_int",0.474077993457209
5,1.4,"control",2.04046798408364e-05,"surv_int",0.474077993457209
5.1,1.4,"control",1.67905071672062e-05,"surv_int",0.474077993457209
5.2,1.4,"control",1.37826189094532e-05,"surv_int",0.474077993457209
5.3,1.4,"control",1.12858943290325e-05,"surv_int",0.474077993457209
5.4,1.4,"control",9.21889290363978e-06,"surv_int",0.474077993457209
5.5,1.4,"control",7.51211542776063e-06,"surv_int",0.474077993457209
5.6,1.4,"control",6.10644488109435e-06,"surv_int",0.474077993457209
5.7,1.4,"control",4.95175599439092e-06,"surv_int",0.474077993457209
5.8,1.4,"control",4.00568162112523e-06,"surv_int",0.474077993457209
5.9,1.4,"control",3.2325236114722e-06,"surv_int",0.474077993457209
6,1.4,"control",2.6022958068456e-06,"surv_int",0.474077993457209
0.5,1.5,"control",0.0116862063021496,"surv_int",0.474077993457209
0.6,1.5,"control",0.0109753987543657,"surv_int",0.474077993457209
0.7,1.5,"control",0.0102749338792596,"surv_int",0.474077993457209
0.8,1.5,"control",0.00958868673532629,"surv_int",0.474077993457209
0.9,1.5,"control",0.0089201119677259,"surv_int",0.474077993457209
1,1.5,"control",0.00827222880747546,"surv_int",0.474077993457209
1.1,1.5,"control",0.00764761493633074,"surv_int",0.474077993457209
1.2,1.5,"control",0.00704840856166493,"surv_int",0.474077993457209
1.3,1.5,"control",0.00647631789591611,"surv_int",0.474077993457209
1.4,1.5,"control",0.00593263712582255,"surv_int",0.474077993457209
1.5,1.5,"control",0.00541826788692426,"surv_int",0.474077993457209
1.6,1.5,"control",0.00493374522639827,"surv_int",0.474077993457209
1.7,1.5,"control",0.00447926703872505,"surv_int",0.474077993457209
1.8,1.5,"control",0.00405472598959594,"surv_int",0.474077993457209
1.9,1.5,"control",0.00365974299896016,"surv_int",0.474077993457209
2,1.5,"control",0.00329370142902158,"surv_int",0.474077993457209
2.1,1.5,"control",0.00295578121219583,"surv_int",0.474077993457209
2.2,1.5,"control",0.00264499225262158,"surv_int",0.474077993457209
2.3,1.5,"control",0.00236020653829135,"surv_int",0.474077993457209
2.4,1.5,"control",0.00210018850524564,"surv_int",0.474077993457209
2.5,1.5,"control",0.00186362329718456,"surv_int",0.474077993457209
2.6,1.5,"control",0.00164914266054081,"surv_int",0.474077993457209
2.7,1.5,"control",0.0014553483044097,"surv_int",0.474077993457209
2.8,1.5,"control",0.00128083263522565,"surv_int",0.474077993457209
2.9,1.5,"control",0.00112419684674419,"surv_int",0.474077993457209
3,1.5,"control",0.00098406640625525,"surv_int",0.474077993457209
3.1,1.5,"control",0.00085910402795745,"surv_int",0.474077993457209
3.2,1.5,"control",0.000748020264347412,"surv_int",0.474077993457209
3.3,1.5,"control",0.000649581876875554,"surv_int",0.474077993457209
3.4,1.5,"control",0.000562618168744039,"surv_int",0.474077993457209
3.5,1.5,"control",0.000486025476463928,"surv_int",0.474077993457209
3.6,1.5,"control",0.000418770023618186,"surv_int",0.474077993457209
3.7,1.5,"control",0.00035988934119929,"surv_int",0.474077993457209
3.8,1.5,"control",0.000308492454902582,"surv_int",0.474077993457209
3.9,1.5,"control",0.000263759031819392,"surv_int",0.474077993457209
4,1.5,"control",0.000224937667985982,"surv_int",0.474077993457209
4.1,1.5,"control",0.000191343485026643,"surv_int",0.474077993457209
4.2,1.5,"control",0.00016235518941387,"surv_int",0.474077993457209
4.3,1.5,"control",0.000137411732293618,"surv_int",0.474077993457209
4.4,1.5,"control",0.000116008691932131,"surv_int",0.474077993457209
4.5,1.5,"control",9.76944850822871e-05,"surv_int",0.474077993457209
4.6,1.5,"control",8.20664983032645e-05,"surv_int",0.474077993457209
4.7,1.5,"control",6.87672157770966e-05,"surv_int",0.474077993457209
4.8,1.5,"control",5.74804066550807e-05,"surv_int",0.474077993457209
4.9,1.5,"control",4.79274225765075e-05,"surv_int",0.474077993457209
5,1.5,"control",3.98636448158104e-05,"surv_int",0.474077993457209
5.1,1.5,"control",3.30751105684204e-05,"surv_int",0.474077993457209
5.2,1.5,"control",2.73753391776745e-05,"surv_int",0.474077993457209
5.3,1.5,"control",2.26023716010162e-05,"surv_int",0.474077993457209
5.4,1.5,"control",1.86160300554393e-05,"surv_int",0.474077993457209
5.5,1.5,"control",1.52953994939612e-05,"surv_int",0.474077993457209
5.6,1.5,"control",1.25365282592511e-05,"surv_int",0.474077993457209
5.7,1.5,"control",1.02503418425405e-05,"surv_int",0.474077993457209
5.8,1.5,"control",8.36076104769471e-06,"surv_int",0.474077993457209
5.9,1.5,"control",6.80301392399876e-06,"surv_int",0.474077993457209
6,1.5,"control",5.5221294917769e-06,"surv_int",0.474077993457209
0.5,1.6,"control",0.0152891838714174,"surv_int",0.474077993457209
0.6,1.6,"control",0.0144784254106099,"surv_int",0.474077993457209
0.7,1.6,"control",0.0136669099069137,"surv_int",0.474077993457209
0.8,1.6,"control",0.0128599919448965,"surv_int",0.474077993457209
0.9,1.6,"control",0.0120626337682893,"surv_int",0.474077993457209
1,1.6,"control",0.011279364867329,"surv_int",0.474077993457209
1.1,1.6,"control",0.0105142522088352,"surv_int",0.474077993457209
1.2,1.6,"control",0.00977088086823048,"surv_int",0.474077993457209
1.3,1.6,"control",0.00905234457574545,"surv_int",0.474077993457209
1.4,1.6,"control",0.00836124548166537,"surv_int",0.474077993457209
1.5,1.6,"control",0.0076997022806252,"surv_int",0.474077993457209
1.6,1.6,"control",0.00706936571348254,"surv_int",0.474077993457209
1.7,1.6,"control",0.00647144038622199,"surv_int",0.474077993457209
1.8,1.6,"control",0.00590671180614042,"surv_int",0.474077993457209
1.9,1.6,"control",0.00537557753250769,"surv_int",0.474077993457209
2,1.6,"control",0.00487808136739995,"surv_int",0.474077993457209
2.1,1.6,"control",0.00441394956734241,"surv_int",0.474077993457209
2.2,1.6,"control",0.00398262813241712,"surv_int",0.474077993457209
2.3,1.6,"control",0.00358332032126304,"surv_int",0.474077993457209
2.4,1.6,"control",0.00321502364282801,"surv_int",0.474077993457209
2.5,1.6,"control",0.00287656568414859,"surv_int",0.474077993457209
2.6,1.6,"control",0.00256663824366956,"surv_int",0.474077993457209
2.7,1.6,"control",0.00228382934811253,"surv_int",0.474077993457209
2.8,1.6,"control",0.00202665283472724,"surv_int",0.474077993457209
2.9,1.6,"control",0.00179357527760886,"surv_int",0.474077993457209
3,1.6,"control",0.00158304012494286,"surv_int",0.474077993457209
3.1,1.6,"control",0.00139348899240877,"surv_int",0.474077993457209
3.2,1.6,"control",0.0012233801258978,"surv_int",0.474077993457209
3.3,1.6,"control",0.00107120410397285,"surv_int",0.474077993457209
3.4,1.6,"control",0.000935496897280303,"surv_int",0.474077993457209
3.5,1.6,"control",0.000814850438859065,"surv_int",0.474077993457209
3.6,1.6,"control",0.000707920886654709,"surv_int",0.474077993457209
3.7,1.6,"control",0.000613434778365215,"surv_int",0.474077993457209
3.8,1.6,"control",0.000530193289954796,"surv_int",0.474077993457209
3.9,1.6,"control",0.000457074813761697,"surv_int",0.474077993457209
4,1.6,"control",0.000393036071097587,"surv_int",0.474077993457209
4.1,1.6,"control",0.000337111968572282,"surv_int",0.474077993457209
4.2,1.6,"control",0.000288414398014039,"surv_int",0.474077993457209
4.3,1.6,"control",0.00024613016766252,"surv_int",0.474077993457209
4.4,1.6,"control",0.000209518238079081,"surv_int",0.474077993457209
4.5,1.6,"control",0.000177906420649707,"surv_int",0.474077993457209
4.6,1.6,"control",0.000150687680260229,"surv_int",0.474077993457209
4.7,1.6,"control",0.000127316167219768,"surv_int",0.474077993457209
4.8,1.6,"control",0.000107303087225437,"surv_int",0.474077993457209
4.9,1.6,"control",9.02125024432544e-05,"surv_int",0.474077993457209
5,1.6,"control",7.56571418928957e-05,"surv_int",0.474077993457209
5.1,1.6,"control",6.32942854623393e-05,"surv_int",0.474077993457209
5.2,1.6,"control",5.28217731753365e-05,"surv_int",0.474077993457209
5.3,1.6,"control",4.39741798682714e-05,"surv_int",0.474077993457209
5.4,1.6,"control",3.651918523595e-05,"surv_int",0.474077993457209
5.5,1.6,"control",3.02541602728407e-05,"surv_int",0.474077993457209
5.6,1.6,"control",2.50029834316238e-05,"surv_int",0.474077993457209
