"size.pre","size.cur","trt","p.size.cur","perturb.param"
4.4,5,"irrigated",2.80501174305644e-13,"flow_slope"
4.4,5.1,"control",3.41491772907672e-13,"flow_slope"
4.4,5.1,"drought",1.45491636719661e-11,"flow_slope"
4.4,5.1,"irrigated",2.82283494006979e-14,"flow_slope"
4.4,5.2,"control",3.43684805449555e-14,"flow_slope"
4.4,5.2,"drought",1.70078116862233e-12,"flow_slope"
4.4,5.2,"irrigated",2.61929800976382e-15,"flow_slope"
4.4,5.3,"control",3.18925354485187e-15,"flow_slope"
4.4,5.3,"drought",1.83318998392105e-13,"flow_slope"
4.4,5.3,"irrigated",2.24095414288878e-16,"flow_slope"
4.4,5.4,"control",2.72876659417118e-16,"flow_slope"
4.4,5.4,"drought",1.82186058752822e-14,"flow_slope"
4.4,5.4,"irrigated",1.76778585356728e-17,"flow_slope"
4.4,5.5,"control",2.15274386688194e-17,"flow_slope"
4.4,5.5,"drought",1.66944237904017e-15,"flow_slope"
4.4,5.5,"irrigated",1.28580457549725e-18,"flow_slope"
4.4,5.6,"control",1.56591058384864e-18,"flow_slope"
4.4,5.6,"drought",1.41051060272834e-16,"flow_slope"
4.4,5.6,"irrigated",8.62320890725387e-20,"flow_slope"
4.4,5.7,"control",1.05024394498447e-19,"flow_slope"
4.4,5.7,"drought",1.09882847256164e-17,"flow_slope"
4.4,5.7,"irrigated",5.33226194998394e-21,"flow_slope"
4.4,5.8,"control",6.49474405795688e-21,"flow_slope"
4.4,5.8,"drought",7.89281786979835e-19,"flow_slope"
4.4,5.8,"irrigated",3.04020362766958e-22,"flow_slope"
4.4,5.9,"control",3.70324567391246e-22,"flow_slope"
4.4,5.9,"drought",5.22736573256059e-20,"flow_slope"
4.4,5.9,"irrigated",1.598241846712e-23,"flow_slope"
4.4,6,"control",1.94693581862971e-23,"flow_slope"
4.4,6,"drought",3.192142862876e-21,"flow_slope"
4.4,6,"irrigated",7.74695352028071e-25,"flow_slope"
4.5,0.5,"control",2.25450989138571e-05,"flow_slope"
4.5,0.5,"drought",9.67421391832748e-07,"flow_slope"
4.5,0.5,"irrigated",7.61888577535713e-05,"flow_slope"
4.5,0.6,"control",9.49282212475144e-05,"flow_slope"
4.5,0.6,"drought",4.73139500204063e-06,"flow_slope"
4.5,0.6,"irrigated",0.000295769919056315,"flow_slope"
4.5,0.7,"control",0.00036854215360462,"flow_slope"
4.5,0.7,"drought",2.13359190625584e-05,"flow_slope"
4.5,0.7,"irrigated",0.00105868112554086,"flow_slope"
4.5,0.8,"control",0.00131925158161605,"flow_slope"
4.5,0.8,"drought",8.87119512136499e-05,"flow_slope"
4.5,0.8,"irrigated",0.00349401661941043,"flow_slope"
4.5,0.9,"control",0.00435428353902807,"flow_slope"
4.5,0.9,"drought",0.000340096009412963,"flow_slope"
4.5,0.9,"irrigated",0.0106324510106378,"flow_slope"
4.5,1,"control",0.0132511758060295,"flow_slope"
4.5,1,"drought",0.0012021801936696,"flow_slope"
4.5,1,"irrigated",0.0298325544768024,"flow_slope"
4.5,1.1,"control",0.0371826855717716,"flow_slope"
4.5,1.1,"drought",0.00391819665043779,"flow_slope"
4.5,1.1,"irrigated",0.0771784624603394,"flow_slope"
4.5,1.2,"control",0.0962001436008734,"flow_slope"
4.5,1.2,"drought",0.0117747451874913,"flow_slope"
4.5,1.2,"irrigated",0.184098576477507,"flow_slope"
4.5,1.3,"control",0.229487647806142,"flow_slope"
4.5,1.3,"drought",0.0326261203616627,"flow_slope"
4.5,1.3,"irrigated",0.404905211355682,"flow_slope"
4.5,1.4,"control",0.504767676894883,"flow_slope"
4.5,1.4,"drought",0.0833542942111889,"flow_slope"
4.5,1.4,"irrigated",0.821116786020897,"flow_slope"
4.5,1.5,"control",1.02369925465945,"flow_slope"
4.5,1.5,"drought",0.196353727915697,"flow_slope"
4.5,1.5,"irrigated",1.53534197213516,"flow_slope"
4.5,1.6,"control",1.91426414708258,"flow_slope"
4.5,1.6,"drought",0.426480277033293,"flow_slope"
4.5,1.6,"irrigated",2.64700000796837,"flow_slope"
4.5,1.7,"control",3.30050178270356,"flow_slope"
4.5,1.7,"drought",0.8540973614152,"flow_slope"
4.5,1.7,"irrigated",4.20776416528279,"flow_slope"
4.5,1.8,"control",5.24694734568242,"flow_slope"
4.5,1.8,"drought",1.57711890170848,"flow_slope"
4.5,1.8,"irrigated",6.16733397108747,"flow_slope"
4.5,1.9,"control",7.69098684115766,"flow_slope"
4.5,1.9,"drought",2.68515970542744,"flow_slope"
4.5,1.9,"irrigated",8.33474219278605,"flow_slope"
4.5,2,"control",10.3945587602125,"flow_slope"
4.5,2,"drought",4.2152606466175,"flow_slope"
4.5,2,"irrigated",10.3856935337801,"flow_slope"
4.5,2.1,"control",12.9532478952776,"flow_slope"
4.5,2.1,"drought",6.10137017240017,"flow_slope"
4.5,2.1,"irrigated",11.9323906526766,"flow_slope"
4.5,2.2,"control",14.8833235617338,"flow_slope"
4.5,2.2,"drought",8.14289703427443,"flow_slope"
4.5,2.2,"irrigated",12.6406105563983,"flow_slope"
4.5,2.3,"control",15.7677526225195,"flow_slope"
4.5,2.3,"drought",10.0202634467587,"flow_slope"
4.5,2.3,"irrigated",12.3468811467468,"flow_slope"
4.5,2.4,"control",15.4023965362948,"flow_slope"
4.5,2.4,"drought",11.3691491657179,"flow_slope"
4.5,2.4,"irrigated",11.1197522645423,"flow_slope"
4.5,2.5,"control",13.8725222666943,"flow_slope"
4.5,2.5,"drought",11.8939310694057,"flow_slope"
4.5,2.5,"irrigated",9.23382381908369,"flow_slope"
4.5,2.6,"control",11.520496305704,"flow_slope"
4.5,2.6,"drought",11.472854819373,"flow_slope"
4.5,2.6,"irrigated",7.06995556429931,"flow_slope"
4.5,2.7,"control",8.82136059779954,"flow_slope"
4.5,2.7,"drought",10.203900302005,"flow_slope"
4.5,2.7,"irrigated",4.99114759165133,"flow_slope"
4.5,2.8,"control",6.22799979930912,"flow_slope"
4.5,2.8,"drought",8.36776631775632,"flow_slope"
4.5,2.8,"irrigated",3.24887325283534,"flow_slope"
4.5,2.9,"control",4.05424726470649,"flow_slope"
4.5,2.9,"drought",6.32705351976643,"flow_slope"
4.5,2.9,"irrigated",1.94990634718869,"flow_slope"
4.5,3,"control",2.43343921730169,"flow_slope"
4.5,3,"drought",4.41105122151982,"flow_slope"
4.5,3,"irrigated",1.07905446278498,"flow_slope"
4.5,3.1,"control",1.34672648572762,"flow_slope"
4.5,3.1,"drought",2.83551090356268,"flow_slope"
4.5,3.1,"irrigated",0.550581488467002,"flow_slope"
4.5,3.2,"control",0.687205976603172,"flow_slope"
4.5,3.2,"drought",1.68061861820677,"flow_slope"
4.5,3.2,"irrigated",0.259029050657164,"flow_slope"
4.5,3.3,"control",0.323327826195805,"flow_slope"
4.5,3.3,"drought",0.918450272255072,"flow_slope"
4.5,3.3,"irrigated",0.112363166670013,"flow_slope"
4.5,3.4,"control",0.140264531338309,"flow_slope"
4.5,3.4,"drought",0.462797231232766,"flow_slope"
4.5,3.4,"irrigated",0.0449415549361275,"flow_slope"
4.5,3.5,"control",0.0561049623829475,"flow_slope"
4.5,3.5,"drought",0.215017835103096,"flow_slope"
4.5,3.5,"irrigated",0.0165737524144603,"flow_slope"
4.5,3.6,"control",0.0206920402295916,"flow_slope"
4.5,3.6,"drought",0.0921100134490176,"flow_slope"
4.5,3.6,"irrigated",0.00563562681980865,"flow_slope"
4.5,3.7,"control",0.00703645607100274,"flow_slope"
4.5,3.7,"drought",0.0363821059767325,"flow_slope"
4.5,3.7,"irrigated",0.00176690107773695,"flow_slope"
4.5,3.8,"control",0.00220624264689835,"flow_slope"
4.5,3.8,"drought",0.0132500479964363,"flow_slope"
4.5,3.8,"irrigated",0.000510776457871723,"flow_slope"
4.5,3.9,"control",0.000637824500942025,"flow_slope"
4.5,3.9,"drought",0.00444934104852594,"flow_slope"
4.5,3.9,"irrigated",0.000136143884057512,"flow_slope"
4.5,4,"control",0.000170019113954284,"flow_slope"
4.5,4,"drought",0.00137759820819851,"flow_slope"
4.5,4,"irrigated",3.34590825870325e-05,"flow_slope"
4.5,4.1,"control",4.17871668509905e-05,"flow_slope"
4.5,4.1,"drought",0.000393276566985807,"flow_slope"
4.5,4.1,"irrigated",7.58190868097357e-06,"flow_slope"
4.5,4.2,"control",9.46971118760992e-06,"flow_slope"
4.5,4.2,"drought",0.000103519507961307,"flow_slope"
4.5,4.2,"irrigated",1.58413320677875e-06,"flow_slope"
4.5,4.3,"control",1.97869642236572e-06,"flow_slope"
4.5,4.3,"drought",2.5124357013031e-05,"flow_slope"
4.5,4.3,"irrigated",3.05178176900719e-07,"flow_slope"
4.5,4.4,"control",3.8121521976092e-07,"flow_slope"
4.5,4.4,"drought",5.62233010695625e-06,"flow_slope"
4.5,4.4,"irrigated",5.42080617155911e-08,"flow_slope"
4.5,4.5,"control",6.7718904202937e-08,"flow_slope"
4.5,4.5,"drought",1.16007576465499e-06,"flow_slope"
4.5,4.5,"irrigated",8.87815885015152e-09,"flow_slope"
4.5,4.6,"control",1.10917032196162e-08,"flow_slope"
4.5,4.6,"drought",2.20701352676039e-07,"flow_slope"
4.5,4.6,"irrigated",1.34069679684764e-09,"flow_slope"
4.5,4.7,"control",1.67507858868949e-09,"flow_slope"
4.5,4.7,"drought",3.87143760251048e-08,"flow_slope"
4.5,4.7,"irrigated",1.86675301018132e-10,"flow_slope"
4.5,4.8,"control",2.33249521853686e-10,"flow_slope"
4.5,4.8,"drought",6.26164094929119e-09,"flow_slope"
4.5,4.8,"irrigated",2.39657915098716e-11,"flow_slope"
4.5,4.9,"control",2.99471132468843e-11,"flow_slope"
4.5,4.9,"drought",9.33797455120751e-10,"flow_slope"
4.5,4.9,"irrigated",2.83690845348952e-12,"flow_slope"
4.5,5,"control",3.5451759601535e-12,"flow_slope"
4.5,5,"drought",1.28400241053748e-10,"flow_slope"
4.5,5,"irrigated",3.09633180644247e-13,"flow_slope"
4.5,5.1,"control",3.8696283351048e-13,"flow_slope"
4.5,5.1,"drought",1.62789961375243e-11,"flow_slope"
4.5,5.1,"irrigated",3.11600606696617e-14,"flow_slope"
4.5,5.2,"control",3.89447877525339e-14,"flow_slope"
4.5,5.2,"drought",1.90299667383118e-12,"flow_slope"
4.5,5.2,"irrigated",2.89133040467987e-15,"flow_slope"
4.5,5.3,"control",3.61391601909217e-15,"flow_slope"
4.5,5.3,"drought",2.05114832305452e-13,"flow_slope"
4.5,5.3,"irrigated",2.4736928843816e-16,"flow_slope"
4.5,5.4,"control",3.09211330123232e-16,"flow_slope"
4.5,5.4,"drought",2.03847191056252e-14,"flow_slope"
4.5,5.4,"irrigated",1.95138276298806e-17,"flow_slope"
4.5,5.5,"control",2.43939073394945e-17,"flow_slope"
4.5,5.5,"drought",1.86793183807394e-15,"flow_slope"
4.5,5.5,"irrigated",1.41934436240301e-18,"flow_slope"
4.5,5.6,"control",1.77441814012295e-18,"flow_slope"
4.5,5.6,"drought",1.57821419646238e-16,"flow_slope"
4.5,5.6,"irrigated",9.5187893880382e-20,"flow_slope"
4.5,5.7,"control",1.19008832736446e-19,"flow_slope"
4.5,5.7,"drought",1.22947441268391e-17,"flow_slope"
4.5,5.7,"irrigated",5.88605460097926e-21,"flow_slope"
4.5,5.8,"control",7.35954644585783e-21,"flow_slope"
4.5,5.8,"drought",8.83123968590743e-19,"flow_slope"
4.5,5.8,"irrigated",3.35595001116033e-22,"flow_slope"
4.5,5.9,"control",4.19634835404961e-22,"flow_slope"
4.5,5.9,"drought",5.84887684875986e-20,"flow_slope"
4.5,5.9,"irrigated",1.76423042670383e-23,"flow_slope"
4.5,6,"control",2.20617848162243e-23,"flow_slope"
4.5,6,"drought",3.5716748059761e-21,"flow_slope"
4.5,6,"irrigated",8.55152875821453e-25,"flow_slope"
4.6,0.5,"control",2.56084620604006e-05,"flow_slope"
4.6,0.5,"drought",1.08451841154132e-06,"flow_slope"
4.6,0.5,"irrigated",8.41702639572825e-05,"flow_slope"
4.6,0.6,"control",0.000107826794708987,"flow_slope"
4.6,0.6,"drought",5.3040846887483e-06,"flow_slope"
4.6,0.6,"irrigated",0.000326754237976841,"flow_slope"
4.6,0.7,"control",0.000418618600623722,"flow_slope"
4.6,0.7,"drought",2.39184260817963e-05,"flow_slope"
4.6,0.7,"irrigated",0.00116958663524773,"flow_slope"
4.6,0.8,"control",0.00149850768918885,"flow_slope"
4.6,0.8,"drought",9.94496764565982e-05,"flow_slope"
4.6,0.8,"irrigated",0.00386004344727326,"flow_slope"
4.6,0.9,"control",0.00494593105293013,"flow_slope"
4.6,0.9,"drought",0.00038126134796475,"flow_slope"
4.6,0.9,"irrigated",0.0117462872454773,"flow_slope"
4.6,1,"control",0.0150517074323339,"flow_slope"
4.6,1,"drought",0.00134769249990949,"flow_slope"
4.6,1,"irrigated",0.0329577586391202,"flow_slope"
4.6,1.1,"control",0.042234961860525,"flow_slope"
4.6,1.1,"drought",0.00439245652754178,"flow_slope"
4.6,1.1,"irrigated",0.0852635378537288,"flow_slope"
4.6,1.2,"control",0.109271542210616,"flow_slope"
4.6,1.2,"drought",0.013199964415558,"flow_slope"
4.6,1.2,"irrigated",0.203384408601996,"flow_slope"
4.6,1.3,"control",0.260669768832197,"flow_slope"
4.6,1.3,"drought",0.0365751972492083,"flow_slope"
4.6,1.3,"irrigated",0.447322345056282,"flow_slope"
4.6,1.4,"control",0.573354055906764,"flow_slope"
4.6,1.4,"drought",0.0934435267983975,"flow_slope"
4.6,1.4,"irrigated",0.907135487483992,"flow_slope"
4.6,1.5,"control",1.16279656276398,"flow_slope"
4.6,1.5,"drought",0.22012045102282,"flow_slope"
4.6,1.5,"irrigated",1.69618160541662,"flow_slope"
4.6,1.6,"control",2.17436884936526,"flow_slope"
4.6,1.6,"drought",0.478101597201205,"flow_slope"
4.6,1.6,"irrigated",2.92429491575077,"flow_slope"
4.6,1.7,"control",3.7489644647644,"flow_slope"
4.6,1.7,"drought",0.957477601305498,"flow_slope"
4.6,1.7,"irrigated",4.64856188824075,"flow_slope"
4.6,1.8,"control",5.95988744818685,"flow_slope"
4.6,1.8,"drought",1.76801391878708,"flow_slope"
4.6,1.8,"irrigated",6.81341266380667,"flow_slope"
4.6,1.9,"control",8.73601599537762,"flow_slope"
4.6,1.9,"drought",3.01017236444197,"flow_slope"
4.6,1.9,"irrigated",9.20787462980199,"flow_slope"
4.6,2,"control",11.8069414848252,"flow_slope"
4.6,2,"drought",4.72547725251521,"flow_slope"
4.6,2,"irrigated",11.4736799040243,"flow_slope"
4.6,2.1,"control",14.7132979346254,"flow_slope"
4.6,2.1,"drought",6.83988212733361,"flow_slope"
4.6,2.1,"irrigated",13.1824062007299,"flow_slope"
4.6,2.2,"control",16.9056267271049,"flow_slope"
4.6,2.2,"drought",9.12851610633249,"flow_slope"
4.6,2.2,"irrigated",13.9648179338058,"flow_slope"
4.6,2.3,"control",17.9102294629272,"flow_slope"
4.6,2.3,"drought",11.2331195983963,"flow_slope"
4.6,2.3,"irrigated",13.6403179652888,"flow_slope"
4.6,2.4,"control",17.4952298433483,"flow_slope"
4.6,2.4,"drought",12.7452749110931,"flow_slope"
4.6,2.4,"irrigated",12.2846372926787,"flow_slope"
4.6,2.5,"control",15.7574806615886,"flow_slope"
4.6,2.5,"drought",13.3335765978223,"flow_slope"
4.6,2.5,"irrigated",10.2011424124663,"flow_slope"
4.6,2.6,"control",13.0858681830965,"flow_slope"
4.6,2.6,"drought",12.8615331329181,"flow_slope"
4.6,2.6,"irrigated",7.81059125388236,"flow_slope"
4.6,2.7,"control",10.0199816844012,"flow_slope"
4.6,2.7,"drought",11.4389839220856,"flow_slope"
4.6,2.7,"irrigated",5.51401113792594,"flow_slope"
4.6,2.8,"control",7.07424248534841,"flow_slope"
4.6,2.8,"drought",9.38060364562516,"flow_slope"
4.6,2.8,"irrigated",3.58921930736109,"flow_slope"
4.6,2.9,"control",4.60512671327893,"flow_slope"
4.6,2.9,"drought",7.09288226508465,"flow_slope"
4.6,2.9,"irrigated",2.15417499059644,"flow_slope"
4.6,3,"control",2.76408793373086,"flow_slope"
4.6,3,"drought",4.94496638628922,"flow_slope"
4.6,3,"irrigated",1.19209424625661,"flow_slope"
4.6,3.1,"control",1.52971580418727,"flow_slope"
4.6,3.1,"drought",3.17872212357647,"flow_slope"
4.6,3.1,"irrigated",0.608259404073935,"flow_slope"
4.6,3.2,"control",0.780581546648539,"flow_slope"
4.6,3.2,"drought",1.88404127675057,"flow_slope"
4.6,3.2,"irrigated",0.286164463010286,"flow_slope"
4.6,3.3,"control",0.367260680551634,"flow_slope"
4.6,3.3,"drought",1.02961981072047,"flow_slope"
4.6,3.3,"irrigated",0.124134127699898,"flow_slope"
4.6,3.4,"control",0.159323272118766,"flow_slope"
4.6,3.4,"drought",0.518814368091887,"flow_slope"
4.6,3.4,"irrigated",0.0496495505137988,"flow_slope"
4.6,3.5,"control",0.0637283431788726,"flow_slope"
4.6,3.5,"drought",0.241043668196432,"flow_slope"
4.6,3.5,"irrigated",0.0183099885812684,"flow_slope"
4.6,3.6,"control",0.023503615095966,"flow_slope"
4.6,3.6,"drought",0.103259041319657,"flow_slope"
4.6,3.6,"irrigated",0.00622600483816546,"flow_slope"
4.6,3.7,"control",0.00799254946817712,"flow_slope"
4.6,3.7,"drought",0.0407858086615841,"flow_slope"
4.6,3.7,"irrigated",0.00195199842187626,"flow_slope"
4.6,3.8,"control",0.00250602054730432,"flow_slope"
4.6,3.8,"drought",0.0148538383865153,"flow_slope"
4.6,3.8,"irrigated",0.000564284470851166,"flow_slope"
4.6,3.9,"control",0.000724490258214324,"flow_slope"
4.6,3.9,"drought",0.0049878908271931,"flow_slope"
4.6,3.9,"irrigated",0.000150406069800322,"flow_slope"
4.6,4,"control",0.000193120821774931,"flow_slope"
4.6,4,"drought",0.00154434317155963,"flow_slope"
4.6,4,"irrigated",3.69641952400452e-05,"flow_slope"
4.6,4.1,"control",4.74650868024133e-05,"flow_slope"
4.6,4.1,"drought",0.000440878898610926,"flow_slope"
4.6,4.1,"irrigated",8.37617564817269e-06,"flow_slope"
4.6,4.2,"control",1.0756428286141e-05,"flow_slope"
4.6,4.2,"drought",0.000116049544992018,"flow_slope"
4.6,4.2,"irrigated",1.75008412108414e-06,"flow_slope"
4.6,4.3,"control",2.24755599675185e-06,"flow_slope"
4.6,4.3,"drought",2.8165417871471e-05,"flow_slope"
4.6,4.3,"irrigated",3.37148087805946e-07,"flow_slope"
4.6,4.4,"control",4.33013646531152e-07,"flow_slope"
4.6,4.4,"drought",6.30285888676245e-06,"flow_slope"
4.6,4.4,"irrigated",5.98867996941467e-08,"flow_slope"
4.6,4.5,"control",7.6920353983762e-08,"flow_slope"
4.6,4.5,"drought",1.30049173625129e-06,"flow_slope"
4.6,4.5,"irrigated",9.80821862809604e-09,"flow_slope"
4.6,4.6,"control",1.25988119267103e-08,"flow_slope"
4.6,4.6,"drought",2.47415120701217e-07,"flow_slope"
4.6,4.6,"irrigated",1.48114575549021e-09,"flow_slope"
4.6,4.7,"control",1.90268344577005e-09,"flow_slope"
4.6,4.7,"drought",4.34003774828858e-08,"flow_slope"
4.6,4.7,"irrigated",2.06231066120227e-10,"flow_slope"
4.6,4.8,"control",2.64942795497134e-10,"flow_slope"
4.6,4.8,"drought",7.01955213446572e-09,"flow_slope"
4.6,4.8,"irrigated",2.6476404251336e-11,"flow_slope"
4.6,4.9,"control",3.40162407950222e-11,"flow_slope"
4.6,4.9,"drought",1.04682462190578e-09,"flow_slope"
4.6,4.9,"irrigated",3.1340978247133e-12,"flow_slope"
4.6,5,"control",4.02688426517544e-12,"flow_slope"
4.6,5,"drought",1.4394185061933e-10,"flow_slope"
4.6,5,"irrigated",3.42069789641092e-13,"flow_slope"
4.6,5.1,"control",4.39542229493057e-13,"flow_slope"
4.6,5.1,"drought",1.82494114577191e-11,"flow_slope"
4.6,5.1,"irrigated",3.44243319669328e-14,"flow_slope"
4.6,5.2,"control",4.42364934135697e-14,"flow_slope"
4.6,5.2,"drought",2.13333604910466e-12,"flow_slope"
4.6,5.2,"irrigated",3.19422092055467e-15,"flow_slope"
4.6,5.3,"control",4.10496452546114e-15,"flow_slope"
4.6,5.3,"drought",2.29942002516656e-13,"flow_slope"
4.6,5.3,"irrigated",2.73283245302219e-16,"flow_slope"
4.6,5.4,"control",3.5122607562568e-16,"flow_slope"
4.6,5.4,"drought",2.28520925532425e-14,"flow_slope"
4.6,5.4,"irrigated",2.15580607303037e-17,"flow_slope"
4.6,5.5,"control",2.77084812532986e-17,"flow_slope"
4.6,5.5,"drought",2.09402695350532e-15,"flow_slope"
4.6,5.5,"irrigated",1.56803229700792e-18,"flow_slope"
4.6,5.6,"control",2.01552096951307e-18,"flow_slope"
4.6,5.6,"drought",1.76924178839664e-16,"flow_slope"
4.6,5.6,"irrigated",1.05159604562703e-19,"flow_slope"
4.6,5.7,"control",1.3517941037334e-19,"flow_slope"
4.6,5.7,"drought",1.378290420629e-17,"flow_slope"
4.6,5.7,"irrigated",6.50266697833751e-21,"flow_slope"
4.6,5.8,"control",8.35954043318335e-21,"flow_slope"
4.6,5.8,"drought",9.90017599048174e-19,"flow_slope"
4.6,5.8,"irrigated",3.70751323219003e-22,"flow_slope"
4.6,5.9,"control",4.76653608961785e-22,"flow_slope"
4.6,5.9,"drought",6.556826924512e-20,"flow_slope"
4.6,5.9,"irrigated",1.94904799829697e-23,"flow_slope"
4.6,6,"control",2.5059476634354e-23,"flow_slope"
4.6,6,"drought",4.00399155923257e-21,"flow_slope"
4.6,6,"irrigated",9.44737136164074e-25,"flow_slope"
4.7,0.5,"control",2.91688934297992e-05,"flow_slope"
4.7,0.5,"drought",1.21867900179775e-06,"flow_slope"
4.7,0.5,"irrigated",9.31195876669392e-05,"flow_slope"
4.7,0.6,"control",0.000122818319832132,"flow_slope"
4.7,0.6,"drought",5.9602276597111e-06,"flow_slope"
4.7,0.6,"irrigated",0.000361496073295797,"flow_slope"
4.7,0.7,"control",0.00047682056503529,"flow_slope"
4.7,0.7,"drought",2.68772602767623e-05,"flow_slope"
4.7,0.7,"irrigated",0.00129394182808201,"flow_slope"
4.7,0.8,"control",0.00170685029763167,"flow_slope"
4.7,0.8,"drought",0.000111752120704886,"flow_slope"
4.7,0.8,"irrigated",0.00427045891609631,"flow_slope"
4.7,0.9,"control",0.00563358062869148,"flow_slope"
4.7,0.9,"drought",0.000428425367441579,"flow_slope"
4.7,0.9,"irrigated",0.0129952001275818,"flow_slope"
4.7,1,"control",0.0171443973868767,"flow_slope"
4.7,1,"drought",0.001514409099045,"flow_slope"
4.7,1,"irrigated",0.036461961156008,"flow_slope"
4.7,1.1,"control",0.048107031910608,"flow_slope"
4.7,1.1,"drought",0.00493582633495078,"flow_slope"
4.7,1.1,"irrigated",0.0943291028764409,"flow_slope"
4.7,1.2,"control",0.124463935480919,"flow_slope"
4.7,1.2,"drought",0.0148328689365964,"flow_slope"
4.7,1.2,"irrigated",0.225009063491995,"flow_slope"
4.7,1.3,"control",0.29691157124169,"flow_slope"
4.7,1.3,"drought",0.0410997401241655,"flow_slope"
4.7,1.3,"irrigated",0.494883470330917,"flow_slope"
4.7,1.4,"control",0.653069415681494,"flow_slope"
4.7,1.4,"drought",0.10500297897321,"flow_slope"
4.7,1.4,"irrigated",1.00358581025037,"flow_slope"
4.7,1.5,"control",1.32446411423696,"flow_slope"
4.7,1.5,"drought",0.247350500160264,"flow_slope"
4.7,1.5,"irrigated",1.87652651041706,"flow_slope"
4.7,1.6,"control",2.47667872809454,"flow_slope"
4.7,1.6,"drought",0.537245261154219,"flow_slope"
4.7,1.6,"irrigated",3.23521780696136,"flow_slope"
4.7,1.7,"control",4.27019571448276,"flow_slope"
4.7,1.7,"drought",1.07592257999968,"flow_slope"
4.7,1.7,"irrigated",5.1428158345436,"flow_slope"
4.7,1.8,"control",6.78851082192011,"flow_slope"
4.7,1.8,"drought",1.9867264721212,"flow_slope"
4.7,1.8,"irrigated",7.53784232137346,"flow_slope"
4.7,1.9,"control",9.95061394039079,"flow_slope"
4.7,1.9,"drought",3.38254640336049,"flow_slope"
4.7,1.9,"irrigated",10.186893191296,"flow_slope"
4.7,2,"control",13.4485006202419,"flow_slope"
4.7,2,"drought",5.31004346245145,"flow_slope"
4.7,2,"irrigated",12.6936080683723,"flow_slope"
