"size.prev","size.nex","trt","p.size.cur","phen"
1,5.7,"drought",7.4337328790122e-21,127.316307477113
1,5.7,"irrigated",5.4748801301111e-24,122.574617171044
1,5.7,"irrigated",5.14571744542762e-24,125.817760455222
1,5.7,"irrigated",4.9938682734615e-24,127.316307477113
1,5.8,"control",3.50253125844757e-24,122.574617171044
1,5.8,"control",3.2919601886502e-24,125.817760455222
1,5.8,"control",3.19482006249798e-24,127.316307477113
1,5.8,"drought",5.85389811323995e-22,122.574617171044
1,5.8,"drought",5.50196023310965e-22,125.817760455222
1,5.8,"drought",5.33960496764284e-22,127.316307477113
1,5.8,"irrigated",3.12151777027196e-25,122.574617171044
1,5.8,"irrigated",2.93384477193563e-25,125.817760455222
1,5.8,"irrigated",2.84726755427449e-25,127.316307477113
1,5.9,"control",1.9971123749978e-25,122.574617171044
1,5.9,"control",1.87704661161751e-25,125.817760455222
1,5.9,"control",1.82165817002129e-25,127.316307477113
1,5.9,"drought",3.87700145928154e-23,122.574617171044
1,5.9,"drought",3.6439151211788e-23,125.817760455222
1,5.9,"drought",3.53638820681157e-23,127.316307477113
1,5.9,"irrigated",1.64098887334332e-26,122.574617171044
1,5.9,"irrigated",1.54232875837301e-26,125.817760455222
1,5.9,"irrigated",1.49681492141203e-26,127.316307477113
1,6,"control",1.04995724267031e-26,122.574617171044
1,6,"control",9.86834145825033e-27,125.817760455222
1,6,"control",9.57714354599347e-27,127.316307477113
1,6,"drought",2.36752949205701e-24,122.574617171044
1,6,"drought",2.22519300200161e-24,125.817760455222
1,6,"drought",2.15953062254986e-24,127.316307477113
1,6,"irrigated",7.95415572132701e-28,122.574617171044
1,6,"irrigated",7.47593315034821e-28,125.817760455222
1,6,"irrigated",7.25531974306462e-28,127.316307477113
1.1,0.5,"control",1.39186562458004e-08,122.574617171044
1.1,0.5,"control",1.3074992135148e-08,125.817760455222
1.1,0.5,"control",1.26854901205489e-08,127.316307477113
1.1,0.5,"drought",8.21759490626038e-10,122.574617171044
1.1,0.5,"drought",7.71948825902104e-10,125.817760455222
1.1,0.5,"drought",7.48952260654968e-10,127.316307477113
1.1,0.5,"irrigated",8.90327336554604e-08,122.574617171044
1.1,0.5,"irrigated",8.36358046288857e-08,125.817760455222
1.1,0.5,"irrigated",8.11441423786547e-08,127.316307477113
1.1,0.6,"control",5.86057876533572e-08,122.574617171044
1.1,0.6,"control",5.50534619944362e-08,125.817760455222
1.1,0.6,"control",5.34134277874677e-08,127.316307477113
1.1,0.6,"drought",4.01900224623075e-09,122.574617171044
1.1,0.6,"drought",3.77539182773807e-09,125.817760455222
1.1,0.6,"drought",3.66292187948908e-09,127.316307477113
1.1,0.6,"irrigated",3.4563064998049e-07,122.574617171044
1.1,0.6,"irrigated",3.24679433379952e-07,125.817760455222
1.1,0.6,"irrigated",3.15006644421098e-07,127.316307477113
1.1,0.7,"control",2.27526681861521e-07,122.574617171044
1.1,0.7,"control",2.13735401129207e-07,125.817760455222
1.1,0.7,"control",2.07368256241435e-07,127.316307477113
1.1,0.7,"drought",1.81234301090559e-08,122.574617171044
1.1,0.7,"drought",1.70248847182115e-08,125.817760455222
1.1,0.7,"drought",1.65177087771253e-08,127.316307477113
1.1,0.7,"irrigated",1.2371530097119e-06,122.574617171044
1.1,0.7,"irrigated",1.16216006369874e-06,125.817760455222
1.1,0.7,"irrigated",1.1275372084241e-06,127.316307477113
1.1,0.8,"control",8.14465677724581e-07,122.574617171044
1.1,0.8,"control",7.6509773231952e-07,125.817760455222
1.1,0.8,"control",7.42305587970727e-07,127.316307477113
1.1,0.8,"drought",7.53548437704736e-08,122.574617171044
1.1,0.8,"drought",7.07872362147446e-08,125.817760455222
1.1,0.8,"drought",6.86784652163893e-08,127.316307477113
1.1,0.8,"irrigated",4.08303602699883e-06,122.574617171044
1.1,0.8,"irrigated",3.8355331733188e-06,125.817760455222
1.1,0.8,"irrigated",3.72126568632716e-06,127.316307477113
1.1,0.9,"control",2.68820181308801e-06,122.574617171044
1.1,0.9,"control",2.52525940314254e-06,125.817760455222
1.1,0.9,"control",2.4500323120099e-06,127.316307477113
1.1,0.9,"drought",2.88888715732949e-07,122.574617171044
1.1,0.9,"drought",2.71377827053173e-07,125.817760455222
1.1,0.9,"drought",2.63293407857171e-07,127.316307477113
1.1,0.9,"irrigated",1.24248637772821e-05,122.574617171044
1.1,0.9,"irrigated",1.16717013704044e-05,125.817760455222
1.1,0.9,"irrigated",1.13239802259776e-05,127.316307477113
1.1,1,"control",8.18087166534585e-06,122.574617171044
1.1,1,"control",7.68499708549992e-06,125.817760455222
1.1,1,"control",7.4560621984996e-06,127.316307477113
1.1,1,"drought",1.02117132402778e-06,122.574617171044
1.1,1,"drought",9.59273380618454e-07,125.817760455222
1.1,1,"drought",9.30696365993873e-07,127.316307477113
1.1,1,"irrigated",3.48617101674642e-05,122.574617171044
1.1,1,"irrigated",3.27484854264727e-05,125.817760455222
1.1,1,"irrigated",3.17728486731533e-05,127.316307477113
1.1,1.1,"control",2.29554556733871e-05,122.574617171044
1.1,1.1,"control",2.1564035858622e-05,125.817760455222
1.1,1.1,"control",2.09216465307354e-05,127.316307477113
1.1,1.1,"drought",3.32824486911186e-06,122.574617171044
1.1,1.1,"drought",3.12650446795363e-06,125.817760455222
1.1,1.1,"drought",3.03336505044271e-06,127.316307477113
1.1,1.1,"irrigated",9.01891653815646e-05,122.574617171044
1.1,1.1,"irrigated",8.47221365198662e-05,125.817760455222
1.1,1.1,"irrigated",8.21981104731011e-05,127.316307477113
1.1,1.2,"control",5.93910337095132e-05,122.574617171044
1.1,1.2,"control",5.57911112205599e-05,125.817760455222
1.1,1.2,"control",5.41291025560412e-05,127.316307477113
1.1,1.2,"drought",1.00018551266407e-05,122.574617171044
1.1,1.2,"drought",9.39559616886349e-06,125.817760455222
1.1,1.2,"drought",9.11569880639194e-06,127.316307477113
1.1,1.2,"irrigated",0.000215133813646169,122.574617171044
1.1,1.2,"irrigated",0.000202092970399034,125.817760455222
1.1,1.2,"irrigated",0.00019607225441962,127.316307477113
1.1,1.3,"control",0.000141678672365804,122.574617171044
1.1,1.3,"control",0.000133090974745498,125.817760455222
1.1,1.3,"control",0.000129126214977194,127.316307477113
1.1,1.3,"drought",2.77136977493453e-05,122.574617171044
1.1,1.3,"drought",2.60338416325617e-05,125.817760455222
1.1,1.3,"drought",2.52582864174383e-05,127.316307477113
1.1,1.3,"irrigated",0.000473163910068576,122.574617171044
1.1,1.3,"irrigated",0.00044448196427481,125.817760455222
1.1,1.3,"irrigated",0.000431240040720582,127.316307477113
1.1,1.4,"control",0.00031162816386549,122.574617171044
1.1,1.4,"control",0.00029273916387304,125.817760455222
1.1,1.4,"control",0.00028401850898453,127.316307477113
1.1,1.4,"drought",7.08038740209308e-05,122.574617171044
1.1,1.4,"drought",6.6512121908247e-05,125.817760455222
1.1,1.4,"drought",6.45307077265479e-05,127.316307477113
1.1,1.4,"irrigated",0.000959540203979491,122.574617171044
1.1,1.4,"irrigated",0.000901375412599925,125.817760455222
1.1,1.4,"irrigated",0.000874521804879794,127.316307477113
1.1,1.5,"control",0.000632000688004493,122.574617171044
1.1,1.5,"control",0.000593692658194651,125.817760455222
1.1,1.5,"control",0.00057600664477076,127.316307477113
1.1,1.5,"drought",0.000166789302776161,122.574617171044
1.1,1.5,"drought",0.000156679427399129,125.817760455222
1.1,1.5,"drought",0.00015201190469015,127.316307477113
1.1,1.5,"irrigated",0.00179416908069804,122.574617171044
1.1,1.5,"irrigated",0.00168541129249316,125.817760455222
1.1,1.5,"irrigated",0.00163519983446687,127.316307477113
1.1,1.6,"control",0.00118180828253215,122.574617171044
1.1,1.6,"control",0.00111017426729127,125.817760455222
1.1,1.6,"control",0.00107710234577909,127.316307477113
1.1,1.6,"drought",0.000362266348641503,122.574617171044
1.1,1.6,"drought",0.000340307700352332,125.817760455222
1.1,1.6,"drought",0.000330169841503839,127.316307477113
1.1,1.6,"irrigated",0.00309322981921727,122.574617171044
1.1,1.6,"irrigated",0.00290572640208305,125.817760455222
1.1,1.6,"irrigated",0.00281915954453088,127.316307477113
1.1,1.7,"control",0.00203762910633614,122.574617171044
1.1,1.7,"control",0.00191412044878485,125.817760455222
1.1,1.7,"control",0.00185709909356867,127.316307477113
1.1,1.7,"drought",0.000725498338766256,122.574617171044
1.1,1.7,"drought",0.000681522510166422,125.817760455222
1.1,1.7,"drought",0.000661219769432127,127.316307477113
1.1,1.7,"irrigated",0.00491710674314517,122.574617171044
1.1,1.7,"irrigated",0.00461904472685866,125.817760455222
1.1,1.7,"irrigated",0.00448143501019352,127.316307477113
1.1,1.8,"control",0.00323930521322669,122.574617171044
1.1,1.8,"control",0.00304295827401168,125.817760455222
1.1,1.8,"control",0.00295230901274885,127.316307477113
1.1,1.8,"drought",0.0013396565718579,122.574617171044
1.1,1.8,"drought",0.00125845375630514,125.817760455222
1.1,1.8,"drought",0.00122096407700736,127.316307477113
1.1,1.8,"irrigated",0.00720701975330987,122.574617171044
1.1,1.8,"irrigated",0.00677014926192122,125.817760455222
1.1,1.8,"irrigated",0.00656845424123947,127.316307477113
1.1,1.9,"control",0.00474818063305334,122.574617171044
1.1,1.9,"control",0.00446037486213268,125.817760455222
1.1,1.9,"control",0.0043275009776431,127.316307477113
1.1,1.9,"drought",0.00228086280746942,122.574617171044
1.1,1.9,"drought",0.00214260910443327,125.817760455222
1.1,1.9,"drought",0.0020787801971069,127.316307477113
1.1,1.9,"irrigated",0.00973980846566064,122.574617171044
1.1,1.9,"irrigated",0.00914940701595318,125.817760455222
1.1,1.9,"irrigated",0.00887682959322369,127.316307477113
1.1,2,"control",0.00641728345317865,122.574617171044
1.1,2,"control",0.00602830684209492,125.817760455222
1.1,2,"control",0.0058487245038918,127.316307477113
1.1,2,"drought",0.00358058078006532,122.574617171044
1.1,2,"drought",0.00336354512573181,125.817760455222
1.1,2,"drought",0.00326334420262634,127.316307477113
1.1,2,"irrigated",0.0121365080601558,122.574617171044
1.1,2,"irrigated",0.01140082501481,125.817760455222
1.1,2,"irrigated",0.0110611737681108,127.316307477113
1.1,2.1,"control",0.00799694006266669,122.574617171044
1.1,2.1,"control",0.0075122142955549,125.817760455222
1.1,2.1,"control",0.0072884265814229,127.316307477113
1.1,2.1,"drought",0.00518270413216093,122.574617171044
1.1,2.1,"drought",0.00486855632999347,125.817760455222
1.1,2.1,"drought",0.00472352071423072,127.316307477113
1.1,2.1,"irrigated",0.0139439465320356,122.574617171044
1.1,2.1,"irrigated",0.0130987013430586,125.817760455222
1.1,2.1,"irrigated",0.0127084672823191,127.316307477113
1.1,2.2,"control",0.00918850989486982,122.574617171044
1.1,2.2,"control",0.00863155842687047,125.817760455222
1.1,2.2,"control",0.00837442562238044,127.316307477113
1.1,2.2,"drought",0.0069168440718773,122.574617171044
1.1,2.2,"drought",0.00649758198249207,125.817760455222
1.1,2.2,"drought",0.00630401724996673,127.316307477113
1.1,2.2,"irrigated",0.0147715577591456,122.574617171044
1.1,2.2,"irrigated",0.013876144964717,125.817760455222
1.1,2.2,"irrigated",0.0134627494489957,127.316307477113
1.1,2.3,"control",0.00973452941414132,122.574617171044
1.1,2.3,"control",0.00914448157074552,125.817760455222
1.1,2.3,"control",0.00887206886430153,127.316307477113
1.1,2.3,"drought",0.00851154073650122,122.574617171044
1.1,2.3,"drought",0.00799561666535117,125.817760455222
1.1,2.3,"drought",0.00775742507263651,127.316307477113
1.1,2.3,"irrigated",0.0144283116065276,122.574617171044
1.1,2.3,"irrigated",0.0135537054867709,125.817760455222
1.1,2.3,"irrigated",0.0131499160276751,127.316307477113
1.1,2.4,"control",0.00950896971307712,122.574617171044
1.1,2.4,"control",0.00893259392402599,125.817760455222
1.1,2.4,"control",0.00866649331814871,127.316307477113
1.1,2.4,"drought",0.00965732855004614,122.574617171044
1.1,2.4,"drought",0.0090719529504668,125.817760455222
1.1,2.4,"drought",0.00880169700739887,127.316307477113
1.1,2.4,"irrigated",0.0129943140096137,122.574617171044
1.1,2.4,"irrigated",0.0122066330345434,125.817760455222
1.1,2.4,"irrigated",0.0118429753060196,127.316307477113
1.1,2.5,"control",0.00856447201363363,122.574617171044
1.1,2.5,"control",0.00804534591862927,125.817760455222
1.1,2.5,"control",0.00780567629504085,127.316307477113
1.1,2.5,"drought",0.0101030955276062,122.574617171044
1.1,2.5,"drought",0.00949069991825817,125.817760455222
1.1,2.5,"drought",0.00920796938925431,127.316307477113
1.1,2.5,"irrigated",0.0107904567799796,122.574617171044
1.1,2.5,"irrigated",0.010136367806016,125.817760455222
1.1,2.5,"irrigated",0.00983438703200691,127.316307477113
1.1,2.6,"control",0.00711240294277667,122.574617171044
1.1,2.6,"control",0.00668129242482489,125.817760455222
1.1,2.6,"control",0.00648225774605066,127.316307477113
1.1,2.6,"drought",0.00974541953691302,122.574617171044
1.1,2.6,"drought",0.00915470433290918,125.817760455222
1.1,2.6,"drought",0.00888198320367634,127.316307477113
1.1,2.6,"irrigated",0.00826180480022612,122.574617171044
1.1,2.6,"irrigated",0.00776099602678351,125.817760455222
1.1,2.6,"irrigated",0.00752978188458764,127.316307477113
1.1,2.7,"control",0.00544603890407215,122.574617171044
1.1,2.7,"control",0.00511593321804595,125.817760455222
1.1,2.7,"control",0.00496353035046589,127.316307477113
1.1,2.7,"drought",0.00866752791013762,122.574617171044
1.1,2.7,"drought",0.00814214873089832,125.817760455222
1.1,2.7,"drought",0.0078995919081411,127.316307477113
1.1,2.7,"irrigated",0.00583255251837341,122.574617171044
1.1,2.7,"irrigated",0.00547899859844948,125.817760455222
1.1,2.7,"irrigated",0.00531576929686744,127.316307477113
1.1,2.8,"control",0.00384497706737572,122.574617171044
1.1,2.8,"control",0.00361191799179108,125.817760455222
1.1,2.8,"control",0.00350431950761399,127.316307477113
1.1,2.8,"drought",0.00710785542371586,122.574617171044
1.1,2.8,"drought",0.00667701524790337,125.817760455222
1.1,2.8,"drought",0.00647810514965289,127.316307477113
1.1,2.8,"irrigated",0.00379656652598234,122.574617171044
1.1,2.8,"irrigated",0.00356642869639836,125.817760455222
1.1,2.8,"irrigated",0.00346017831965616,127.316307477113
1.1,2.9,"control",0.00250296857106458,122.574617171044
1.1,2.9,"control",0.0023512538712971,125.817760455222
1.1,2.9,"control",0.00228121037832687,127.316307477113
1.1,2.9,"drought",0.00537440697658856,122.574617171044
1.1,2.9,"drought",0.00504863917341189,125.817760455222
1.1,2.9,"drought",0.00489823884081868,127.316307477113
1.1,2.9,"irrigated",0.00227862049098911,122.574617171044
1.1,2.9,"irrigated",0.00214049653855656,125.817760455222
1.1,2.9,"irrigated",0.00207672726598799,127.316307477113
1.1,3,"control",0.00150233113148392,122.574617171044
1.1,3,"control",0.0014112689746517,125.817760455222
1.1,3,"control",0.00136922748788932,127.316307477113
1.1,3,"drought",0.00374689172218363,122.574617171044
1.1,3,"drought",0.0035197751881374,125.817760455222
1.1,3,"drought",0.0034149201290282,127.316307477113
1.1,3,"irrigated",0.00126096087298759,122.574617171044
1.1,3,"irrigated",0.00118452475721991,125.817760455222
1.1,3,"irrigated",0.00114923561717846,127.316307477113
1.1,3.1,"control",0.000831427845297077,122.574617171044
1.1,3.1,"control",0.000781031756674232,125.817760455222
1.1,3.1,"control",0.000757764940178589,127.316307477113
1.1,3.1,"drought",0.00240857605118896,122.574617171044
1.1,3.1,"drought",0.00226258105445765,125.817760455222
1.1,3.1,"drought",0.002195178150146,127.316307477113
1.1,3.1,"irrigated",0.000643398214170126,122.574617171044
1.1,3.1,"irrigated",0.000604397114741477,125.817760455222
1.1,3.1,"irrigated",0.000586391028931313,127.316307477113
1.1,3.2,"control",0.000424260004134208,122.574617171044
1.1,3.2,"control",0.0003985439484495,125.817760455222
1.1,3.2,"control",0.000386671385221714,127.316307477113
1.1,3.2,"drought",0.00142757262894286,122.574617171044
1.1,3.2,"drought",0.00134104081227328,125.817760455222
1.1,3.2,"drought",0.0013010908421409,127.316307477113
1.1,3.2,"irrigated",0.000302696026114199,122.574617171044
1.1,3.2,"irrigated",0.000284347392948713,125.817760455222
1.1,3.2,"irrigated",0.00027587616859563,127.316307477113
1.1,3.3,"control",0.000199612735553592,122.574617171044
1.1,3.3,"control",0.000187513428117463,125.817760455222
1.1,3.3,"control",0.000181927431792479,127.316307477113
1.1,3.3,"drought",0.00078016181393698,122.574617171044
1.1,3.3,"drought",0.000732872577867644,125.817760455222
1.1,3.3,"drought",0.000711040104665713,127.316307477113
1.1,3.3,"irrigated",0.000131305287751823,122.574617171044
1.1,3.3,"irrigated",0.000123345908209992,125.817760455222
1.1,3.3,"irrigated",0.000119671209980316,127.316307477113
1.1,3.4,"control",8.65950423475973e-05,122.574617171044
1.1,3.4,"control",8.13461786570996e-05,125.817760455222
1.1,3.4,"control",7.89228884448094e-05,127.316307477113
1.1,3.4,"drought",0.000393115161822603,122.574617171044
1.1,3.4,"drought",0.000369286623488932,125.817760455222
1.1,3.4,"drought",0.000358285474647189,127.316307477113
1.1,3.4,"irrigated",5.25177776471249e-05,122.574617171044
1.1,3.4,"irrigated",4.93342887553674e-05,125.817760455222
1.1,3.4,"irrigated",4.78645308510919e-05,127.316307477113
1.1,3.5,"control",3.46374920808991e-05,122.574617171044
1.1,3.5,"control",3.25379784184016e-05,125.817760455222
1.1,3.5,"control",3.15686770212038e-05,127.316307477113
1.1,3.5,"drought",0.000182643208162986,122.574617171044
1.1,3.5,"drought",0.000171572353844066,125.817760455222
1.1,3.5,"drought",0.000166461166810173,127.316307477113
1.1,3.5,"irrigated",1.93677465169639e-05,122.574617171044
1.1,3.5,"irrigated",1.81937249064264e-05,125.817760455222
1.1,3.5,"irrigated",1.76517008565403e-05,127.316307477113
1.1,3.6,"control",1.27746343487072e-05,122.574617171044
1.1,3.6,"control",1.20003138729095e-05,125.817760455222
1.1,3.6,"control",1.16428263592647e-05,127.316307477113
1.1,3.6,"drought",7.82412693914341e-05,122.574617171044
1.1,3.6,"drought",7.34987021540753e-05,125.817760455222
